sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,led_id,led_distance,response_time,n_reps,isi
05, 1, 4, 2, 36, uso_300ms_44.wav, 4, 248, 6.37, 1.6159708499908447, 15, 0.3
05, 1, 4, 2, 37, uso_300ms_78.wav, 3, 265, 6.93, 2.523162841796875, 15, 0.3
05, 1, 4, 2, 38, uso_300ms_11.wav, 1, 141, 2.8, 2.8698065280914307, 15, 0.3
05, 1, 4, 2, 39, uso_300ms_38.wav, 5, 311, 8.47, 4.408626079559326, 15, 0.3
05, 1, 4, 2, 40, uso_300ms_23.wav, 2, 191, 4.47, 2.354785203933716, 15, 0.3
05, 1, 4, 2, 41, uso_300ms_99.wav, 1, 136, 2.63, 1.657114028930664, 15, 0.3
05, 1, 4, 2, 42, uso_300ms_37.wav, 2, 174, 3.9, 2.8990249633789062, 15, 0.3
05, 1, 4, 2, 43, uso_300ms_93.wav, 5, 292, 7.83, 2.379889726638794, 15, 0.3
05, 1, 4, 2, 44, uso_300ms_60.wav, 4, 210, 5.1, 2.0629823207855225, 15, 0.3
05, 1, 4, 2, 45, uso_300ms_3.wav, 3, 223, 5.53, 3.450213670730591, 15, 0.3
05, 1, 4, 2, 46, uso_300ms_40.wav, 2, 183, 4.2, 2.6640658378601074, 15, 0.3
05, 1, 4, 2, 47, uso_300ms_80.wav, 4, 271, 7.13, 2.1690948009490967, 15, 0.3
05, 1, 4, 2, 48, uso_300ms_20.wav, 3, 256, 6.63, 2.817888736724853, 15, 0.3
05, 1, 4, 2, 49, uso_300ms_6.wav, 1, 154, 3.23, 3.542951822280884, 15, 0.3
05, 1, 4, 2, 50, uso_300ms_65.wav, 5, 264, 6.9, 2.3032381534576416, 15, 0.3
05, 1, 4, 2, 51, uso_300ms_89.wav, 3, 264, 6.9, 2.7609572410583496, 15, 0.3
05, 1, 4, 2, 52, uso_300ms_36.wav, 4, 298, 8.03, 3.010863304138184, 15, 0.3
05, 1, 4, 2, 53, uso_300ms_80.wav, 2, 228, 5.7, 2.0004684925079346, 15, 0.3
05, 1, 4, 2, 54, uso_300ms_12.wav, 5, 348, 9.7, 2.791698932647705, 15, 0.3
05, 1, 4, 2, 55, uso_300ms_24.wav, 1, 149, 3.07, 2.4780123233795166, 15, 0.3
05, 1, 4, 2, 56, uso_300ms_49.wav, 3, 242, 6.17, 3.280285120010376, 15, 0.3
05, 1, 4, 2, 57, uso_300ms_46.wav, 4, 312, 8.5, 1.9502243995666504, 15, 0.3
05, 1, 4, 2, 58, uso_300ms_21.wav, 1, 165, 3.6, 2.774869918823242, 15, 0.3
05, 1, 4, 2, 59, uso_300ms_31.wav, 5, 311, 8.47, 2.448160171508789, 15, 0.3
05, 1, 4, 2, 60, uso_300ms_27.wav, 2, 181, 4.13, 2.01501989364624, 15, 0.3
05, 1, 4, 2, 61, uso_300ms_12.wav, 3, 249, 6.4, 1.6585595607757568, 15, 0.3
05, 1, 4, 2, 62, uso_300ms_62.wav, 2, 196, 4.63, 3.3478713035583496, 15, 0.3
05, 1, 4, 2, 63, uso_300ms_42.wav, 1, 132, 2.5, 2.031048059463501, 15, 0.3
05, 1, 4, 2, 64, uso_300ms_99.wav, 4, 264, 6.9, 2.503702640533448, 15, 0.3
05, 1, 4, 2, 65, uso_300ms_1.wav, 5, 279, 7.4, 2.648499250411988, 15, 0.3
05, 1, 4, 2, 66, uso_300ms_42.wav, 4, 279, 7.4, 1.9298572540283203, 15, 0.3
05, 1, 4, 2, 67, uso_300ms_78.wav, 3, 279, 7.4, 3.340559482574463, 15, 0.3
05, 1, 4, 2, 68, uso_300ms_42.wav, 2, 180, 4.1, 2.6154160499572754, 15, 0.3
05, 1, 4, 2, 69, uso_300ms_47.wav, 1, 154, 3.23, 2.700682640075684, 15, 0.3
05, 1, 4, 2, 70, uso_300ms_44.wav, 5, 311, 8.47, 3.7478220462799072, 15, 0.3
05, 1, 4, 2, 71, uso_300ms_58.wav, 1, 173, 3.87, 2.251393795013428, 15, 0.3
05, 1, 4, 2, 72, uso_300ms_2.wav, 2, 173, 3.87, 1.8780722618103027, 15, 0.3
05, 1, 4, 2, 73, uso_300ms_91.wav, 4, 258, 6.7, 2.638624906539917, 15, 0.3
05, 1, 4, 2, 74, uso_300ms_99.wav, 3, 258, 6.7, 2.885868787765503, 15, 0.3
05, 1, 4, 2, 75, uso_300ms_23.wav, 5, 318, 8.7, 3.4373605251312256, 15, 0.3
