sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
6,2,4,2,1,uso_300ms_90.wav,1,3.997067448680352,5.189733505249023,15,0.3
6,2,4,2,2,uso_300ms_20.wav,4,5.375366568914957,2.187288999557495,15,0.3
6,2,4,2,3,uso_300ms_68.wav,5,6.533724340175954,1.984022855758667,15,0.3
6,2,4,2,4,uso_300ms_42.wav,3,4.612903225806452,3.062290906906128,15,0.3
6,2,4,2,5,uso_300ms_50.wav,6,7.897360703812318,4.059309959411621,15,0.3
6,2,4,2,6,uso_300ms_9.wav,2,3.733137829912024,3.235002040863037,15,0.3
6,2,4,2,7,uso_300ms_31.wav,1,2.970674486803519,1.8108720779418943,15,0.3
6,2,4,2,8,uso_300ms_87.wav,4,6.005865102639296,2.67982029914856,15,0.3
6,2,4,2,9,uso_300ms_65.wav,3,4.627565982404692,4.125736713409424,15,0.3
6,2,4,2,10,uso_300ms_82.wav,6,7.912023460410557,2.9838781356811523,15,0.3
6,2,4,2,11,uso_300ms_83.wav,2,3.8944281524926687,2.2498295307159424,15,0.3
6,2,4,2,12,uso_300ms_4.wav,5,6.049853372434018,3.547699213027954,15,0.3
6,2,4,2,13,uso_300ms_58.wav,6,7.0175953079178885,5.297434091567993,15,0.3
6,2,4,2,14,uso_300ms_21.wav,2,3.865102639296188,3.000896453857422,15,0.3
6,2,4,2,15,uso_300ms_53.wav,3,4.700879765395895,1.999863147735596,15,0.3
6,2,4,2,16,uso_300ms_25.wav,4,5.4046920821114375,3.1788814067840576,15,0.3
6,2,4,2,17,uso_300ms_25.wav,1,3.029325513196481,5.813076496124268,15,0.3
6,2,4,2,18,uso_300ms_61.wav,5,5.0527859237536665,2.040026426315308,15,0.3
6,2,4,2,19,uso_300ms_39.wav,6,6.856304985337244,3.8758833408355713,15,0.3
6,2,4,2,20,uso_300ms_21.wav,3,4.788856304985337,3.3156864643096924,15,0.3
6,2,4,2,21,uso_300ms_86.wav,2,2.9853372434017595,3.312274694442749,15,0.3
6,2,4,2,22,uso_300ms_48.wav,1,2.9853372434017595,1.0613932609558103,15,0.3
6,2,4,2,23,uso_300ms_26.wav,4,4.86217008797654,2.562387228012085,15,0.3
6,2,4,2,24,uso_300ms_61.wav,5,5.668621700879766,1.6862578392028809,15,0.3
6,2,4,2,25,uso_300ms_53.wav,6,7.0175953079178885,4.798773527145386,15,0.3
6,2,4,2,26,uso_300ms_33.wav,1,3.835777126099707,2.312407970428467,15,0.3
6,2,4,2,27,uso_300ms_24.wav,5,6.005865102639296,1.4348430633544922,15,0.3
