sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
6,2,2,2,1,uso_300ms_58.wav,5,4.774193548387097,3.051945924758911,15,0.3
6,2,2,2,2,uso_300ms_69.wav,2,2.868035190615836,1.997741460800171,15,0.3
6,2,2,2,3,uso_300ms_22.wav,4,4.2316715542522,4.746925592422485,15,0.3
6,2,2,2,4,uso_300ms_43.wav,3,5.199413489736071,1.9998657703399656,15,0.3
6,2,2,2,5,uso_300ms_91.wav,1,2.486803519061584,2.250760555267334,15,0.3
6,2,2,2,6,uso_300ms_19.wav,6,5.785923753665689,1.6873855590820312,15,0.3
6,2,2,2,7,uso_300ms_98.wav,4,4.392961876832845,3.874467849731445,15,0.3
6,2,2,2,8,uso_300ms_47.wav,2,2.7947214076246336,2.686669111251831,15,0.3
6,2,2,2,9,uso_300ms_47.wav,3,4.495601173020528,4.24757194519043,15,0.3
6,2,2,2,10,uso_300ms_74.wav,5,6.475073313782993,1.9892163276672363,15,0.3
6,2,2,2,11,uso_300ms_19.wav,6,7.882697947214076,1.874806880950928,15,0.3
6,2,2,2,12,uso_300ms_83.wav,1,1.988269794721408,2.4956679344177246,15,0.3
6,2,2,2,13,uso_300ms_49.wav,4,4.656891495601173,12.92220425605774,15,0.3
6,2,2,2,14,uso_300ms_29.wav,5,5.331378299120235,5.063616991043091,15,0.3
6,2,2,2,15,uso_300ms_38.wav,3,3.395894428152493,2.18735146522522,15,0.3
6,2,2,2,16,uso_300ms_2.wav,2,2.809384164222874,1.7340223789215088,15,0.3
6,2,2,2,17,uso_300ms_25.wav,1,1.841642228739003,1.6873843669891355,15,0.3
6,2,2,2,18,uso_300ms_46.wav,6,7.1495601173020535,5.876870393753052,15,0.3
6,2,2,2,19,uso_300ms_74.wav,4,4.700879765395895,2.872047185897827,15,0.3
6,2,2,2,20,uso_300ms_28.wav,1,1.6510263929618771,2.561252355575561,15,0.3
6,2,2,2,21,uso_300ms_35.wav,6,9.627565982404692,3.1868343353271484,15,0.3
6,2,2,2,22,uso_300ms_18.wav,2,2.35483870967742,2.6826207637786865,15,0.3
6,2,2,2,23,uso_300ms_82.wav,5,5.653958944281525,1.8113226890563965,15,0.3
6,2,2,2,24,uso_300ms_11.wav,3,6.856304985337244,3.499752998352051,15,0.3
6,2,2,2,25,uso_300ms_7.wav,5,7.838709677419356,1.4855546951293943,15,0.3
6,2,2,2,26,uso_300ms_95.wav,2,3.4105571847507337,2.562325954437256,15,0.3
6,2,2,2,27,uso_300ms_25.wav,3,4.87683284457478,1.6103463172912598,15,0.3
6,2,2,2,28,uso_300ms_31.wav,1,2.3401759530791795,1.7498807907104492,15,0.3
6,2,2,2,29,uso_300ms_81.wav,4,4.979472140762463,2.1102371215820312,15,0.3
6,2,2,2,30,uso_300ms_78.wav,6,8.234604105571847,3.4357192516326904,15,0.3
6,2,2,2,31,uso_300ms_12.wav,3,4.9208211143695015,3.436983108520508,15,0.3
6,2,2,2,32,uso_300ms_99.wav,2,4.2316715542522,6.151344060897827,15,0.3
6,2,2,2,33,uso_300ms_75.wav,4,6.841642228739003,2.3123421669006348,15,0.3
6,2,2,2,34,uso_300ms_35.wav,1,2.7947214076246336,2.9387032985687256,15,0.3
6,2,2,2,35,uso_300ms_40.wav,6,8.439882697947215,3.563408851623535,15,0.3
6,2,2,2,36,uso_300ms_60.wav,5,7.486803519061585,2.9372992515563965,15,0.3
6,2,2,2,37,uso_300ms_11.wav,4,4.495601173020528,3.111457347869873,15,0.3
6,2,2,2,38,uso_300ms_33.wav,2,5.272727272727273,1.437401533126831,15,0.3
6,2,2,2,39,uso_300ms_31.wav,5,6.797653958944283,1.2454075813293457,15,0.3
6,2,2,2,40,uso_300ms_44.wav,1,4.202346041055719,2.7498109340667725,15,0.3
6,2,2,2,41,uso_300ms_61.wav,6,6.973607038123168,3.5398192405700684,15,0.3
6,2,2,2,42,uso_300ms_54.wav,3,5.47800586510264,5.124117374420166,15,0.3
6,2,2,2,43,uso_300ms_43.wav,6,10.15542521994135,3.3142597675323486,15,0.3
6,2,2,2,44,uso_300ms_77.wav,2,7.340175953079179,2.312185525894165,15,0.3
6,2,2,2,45,uso_300ms_43.wav,5,8.322580645161292,3.1872832775115967,15,0.3
6,2,2,2,46,uso_300ms_100.wav,3,6.563049853372435,3.313226222991944,15,0.3
6,2,2,2,47,uso_300ms_48.wav,4,5.712609970674487,4.374845743179321,15,0.3
6,2,2,2,48,uso_300ms_75.wav,1,4.9208211143695015,2.0649752616882324,15,0.3
6,2,2,2,49,uso_300ms_65.wav,4,4.129032258064517,3.9988629817962646,15,0.3
6,2,2,2,50,uso_300ms_60.wav,3,6.196480938416423,2.598947525024414,15,0.3
6,2,2,2,51,uso_300ms_24.wav,2,4.568914956011731,5.8133039474487305,15,0.3
6,2,2,2,52,uso_300ms_28.wav,1,4.9501466275659824,3.109340190887451,15,0.3
6,2,2,2,53,uso_300ms_2.wav,5,5.521994134897361,2.3706085681915283,15,0.3
6,2,2,2,54,uso_300ms_39.wav,6,7.941348973607038,2.06230902671814,15,0.3
6,2,2,2,55,uso_300ms_57.wav,1,3.60117302052786,2.311533212661743,15,0.3
6,2,2,2,56,uso_300ms_94.wav,3,5.008797653958944,2.3749001026153564,15,0.3
6,2,2,2,57,uso_300ms_1.wav,6,7.0469208211143695,1.622248649597168,15,0.3
6,2,2,2,58,uso_300ms_62.wav,5,9.407624633431086,1.4999587535858154,15,0.3
6,2,2,2,59,uso_300ms_34.wav,2,5.668621700879766,3.499265670776367,15,0.3
6,2,2,2,60,uso_300ms_47.wav,4,7.237536656891496,1.249915361404419,15,0.3
6,2,2,2,61,uso_300ms_74.wav,1,2.9853372434017595,2.1259000301361084,15,0.3
6,2,2,2,62,uso_300ms_50.wav,5,6.035190615835777,1.2499151229858398,15,0.3
6,2,2,2,63,uso_300ms_89.wav,3,6.049853372434018,1.9998071193695068,15,0.3
6,2,2,2,64,uso_300ms_95.wav,2,4.143695014662757,1.377777338027954,15,0.3
6,2,2,2,65,uso_300ms_69.wav,6,7.442815249266863,2.062359094619751,15,0.3
6,2,2,2,66,uso_300ms_95.wav,4,6.651026392961878,1.8633582592010496,15,0.3
6,2,2,2,67,uso_300ms_92.wav,2,5.947214076246334,4.172569513320923,15,0.3
6,2,2,2,68,uso_300ms_20.wav,1,3.645161290322581,2.8748013973236084,15,0.3
6,2,2,2,69,uso_300ms_78.wav,4,5.771260997067449,2.494422674179077,15,0.3
6,2,2,2,70,uso_300ms_67.wav,3,6.401759530791789,3.563321352005005,15,0.3
6,2,2,2,71,uso_300ms_66.wav,6,8.381231671554254,2.062422037124634,15,0.3
6,2,2,2,72,uso_300ms_83.wav,5,7.120234604105573,3.437276601791382,15,0.3
6,2,2,2,73,uso_300ms_14.wav,3,4.290322580645162,1.4995386600494385,15,0.3
6,2,2,2,74,uso_300ms_75.wav,6,7.237536656891496,2.30527663230896,15,0.3
6,2,2,2,75,uso_300ms_15.wav,1,2.296187683284458,2.060518980026245,15,0.3
6,2,2,2,76,uso_300ms_27.wav,2,5.331378299120235,1.7498795986175537,15,0.3
6,2,2,2,77,uso_300ms_93.wav,4,6.929618768328446,2.4341657161712646,15,0.3
6,2,2,2,78,uso_300ms_12.wav,5,6.944281524926687,1.937368869781494,15,0.3
6,2,2,2,79,uso_300ms_58.wav,6,9.085043988269796,2.5625574588775635,15,0.3
6,2,2,2,80,uso_300ms_39.wav,3,7.413489736070382,2.2498462200164795,15,0.3
6,2,2,2,81,uso_300ms_69.wav,1,2.9266862170087977,2.625502824783325,15,0.3
6,2,2,2,82,uso_300ms_47.wav,2,6.489736070381232,3.189858913421631,15,0.3
6,2,2,2,83,uso_300ms_67.wav,4,7.134897360703812,2.2498481273651123,15,0.3
6,2,2,2,84,uso_300ms_30.wav,5,8.498533724340177,1.2508890628814695,15,0.3
6,2,2,2,85,uso_300ms_74.wav,2,4.099706744868035,3.233642101287842,15,0.3
6,2,2,2,86,uso_300ms_4.wav,4,5.228739002932552,2.562588930130005,15,0.3
6,2,2,2,87,uso_300ms_16.wav,3,7.222873900293255,4.25068998336792,15,0.3
6,2,2,2,88,uso_300ms_70.wav,5,8.659824046920821,3.685310125350952,15,0.3
6,2,2,2,89,uso_300ms_11.wav,1,3.0,3.0622708797454834,15,0.3
6,2,2,2,90,uso_300ms_25.wav,6,7.648093841642229,3.374115467071533,15,0.3
