sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
4,1,6,3,1,uso_300ms_27.wav,9,8.175953079178885,2.499853134155273,15,0.3
4,1,6,3,2,uso_300ms_11.wav,6,5.5659824046920825,2.187283992767334,15,0.3
4,1,6,3,3,uso_300ms_19.wav,5,4.935483870967742,2.2498438358306885,15,0.3
4,1,6,3,4,uso_300ms_79.wav,7,6.225806451612904,1.8748691082000728,15,0.3
4,1,6,3,5,uso_300ms_91.wav,4,4.290322580645162,2.6872479915618896,15,0.3
4,1,6,3,6,uso_300ms_107.wav,8,6.592375366568916,2.0623562335968018,15,0.3
4,1,6,3,7,uso_300ms_119.wav,6,9.275659824046922,2.2498433589935303,15,0.3
4,1,6,3,8,uso_300ms_103.wav,9,10.75659824046921,1.8748693466186523,15,0.3
4,1,6,3,9,uso_300ms_119.wav,8,11.944281524926687,1.749875783920288,15,0.3
4,1,6,3,10,uso_300ms_39.wav,4,6.607038123167156,2.562321901321411,15,0.3
4,1,6,3,11,uso_300ms_71.wav,5,4.891495601173021,1.9373650550842283,15,0.3
4,1,6,3,12,uso_300ms_79.wav,7,7.105571847507331,2.0623741149902344,15,0.3
4,1,6,3,13,uso_300ms_23.wav,4,5.903225806451613,2.4373910427093506,15,0.3
4,1,6,3,14,uso_300ms_87.wav,6,6.856304985337244,1.9998674392700195,15,0.3
4,1,6,3,15,uso_300ms_83.wav,8,9.334310850439884,2.187347888946533,15,0.3
4,1,6,3,16,uso_300ms_47.wav,9,10.653958944281523,1.8748698234558103,15,0.3
4,1,6,3,17,uso_300ms_87.wav,7,8.263929618768328,2.6873199939727783,15,0.3
4,1,6,3,18,uso_300ms_95.wav,5,6.739002932551321,2.124851942062378,15,0.3
4,1,6,3,19,uso_300ms_35.wav,4,4.436950146627567,1.8123745918273928,15,0.3
4,1,6,3,20,uso_300ms_11.wav,6,3.733137829912024,2.6248252391815186,15,0.3
4,1,6,3,21,uso_300ms_107.wav,8,6.651026392961878,2.437355756759644,15,0.3
4,1,6,3,22,uso_300ms_27.wav,9,7.222873900293255,2.437357187271118,15,0.3
4,1,6,3,23,uso_300ms_23.wav,7,9.671554252199414,3.3747689723968506,15,0.3
4,1,6,3,24,uso_300ms_55.wav,5,10.771260997067449,3.87473201751709,15,0.3
4,1,6,3,25,uso_300ms_47.wav,6,11.519061583577711,1.687382459640503,15,0.3
4,1,6,3,26,uso_300ms_27.wav,5,7.325513196480939,4.12471342086792,15,0.3
4,1,6,3,27,uso_300ms_87.wav,7,8.894428152492669,2.6873204708099365,15,0.3
4,1,6,3,28,uso_300ms_107.wav,4,4.891495601173021,2.3123395442962646,15,0.3
4,1,6,3,29,uso_300ms_115.wav,8,7.384164222873901,2.812309980392456,15,0.3
4,1,6,3,30,uso_300ms_103.wav,9,12.002932551319647,2.4998269081115723,15,0.3
4,1,6,3,31,uso_300ms_99.wav,6,7.3695014662756595,3.4997551441192627,15,0.3
4,1,6,3,32,uso_300ms_67.wav,4,4.9501466275659824,3.124786138534546,15,0.3
4,1,6,3,33,uso_300ms_83.wav,5,6.651026392961878,3.999722719192505,15,0.3
4,1,6,3,34,uso_300ms_111.wav,9,8.835777126099707,2.4998257160186768,15,0.3
4,1,6,3,35,uso_300ms_23.wav,8,7.1495601173020535,2.937295913696289,15,0.3
4,1,6,3,36,uso_300ms_3.wav,7,10.17008797653959,2.3748342990875244,15,0.3
4,1,6,3,37,uso_300ms_107.wav,8,11.73900293255132,2.124853134155273,15,0.3
4,1,6,3,38,uso_300ms_95.wav,9,12.428152492668625,2.624817609786988,15,0.3
4,1,6,3,39,uso_300ms_107.wav,4,4.187683284457479,3.3122689723968506,15,0.3
4,1,6,3,40,uso_300ms_91.wav,5,5.903225806451613,2.3748624324798584,15,0.3
