sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
4,1,5,1,1,uso_300ms_79.wav,6,7.765395894428153,,90,2.0
4,1,5,1,2,uso_300ms_91.wav,6,7.545454545454547,,90,2.0
4,1,5,1,3,uso_300ms_87.wav,5,7.0175953079178885,,90,2.0
4,1,5,1,4,uso_300ms_63.wav,5,6.621700879765397,,90,2.0
4,1,5,1,5,uso_300ms_119.wav,3,5.390029325513197,,90,2.0
4,1,5,1,6,uso_300ms_23.wav,3,5.390029325513197,,90,2.0
4,1,5,1,7,uso_300ms_71.wav,3,4.671554252199414,,90,2.0
4,1,5,1,8,uso_300ms_39.wav,2,4.334310850439883,,90,2.0
4,1,5,1,9,uso_300ms_7.wav,2,4.334310850439883,,90,2.0
4,1,5,1,10,uso_300ms_23.wav,1,3.161290322580646,,90,2.0
4,1,5,1,11,uso_300ms_115.wav,1,3.161290322580646,,90,2.0
4,1,5,1,12,uso_300ms_23.wav,0,2.0175953079178885,,90,2.0
4,1,5,1,13,uso_300ms_59.wav,0,2.0175953079178885,,90,2.0
4,1,5,1,14,uso_300ms_55.wav,1,3.29325513196481,,90,2.0
4,1,5,1,15,uso_300ms_75.wav,1,3.3079178885630505,,90,2.0
4,1,5,1,16,uso_300ms_111.wav,3,4.612903225806452,,90,2.0
4,1,5,1,17,uso_300ms_111.wav,3,4.598240469208212,,90,2.0
4,1,5,1,18,uso_300ms_47.wav,2,3.997067448680352,,90,2.0
4,1,5,1,19,uso_300ms_23.wav,2,3.997067448680352,,90,2.0
4,1,5,1,20,uso_300ms_75.wav,3,5.228739002932552,,90,2.0
4,1,5,1,21,uso_300ms_59.wav,3,5.228739002932552,,90,2.0
4,1,5,1,22,uso_300ms_35.wav,4,5.917888563049853,,90,2.0
4,1,5,1,23,uso_300ms_47.wav,4,5.917888563049853,,90,2.0
4,1,5,1,24,uso_300ms_35.wav,5,6.607038123167156,,90,2.0
4,1,5,1,25,uso_300ms_115.wav,5,6.607038123167156,,90,2.0
4,1,5,1,26,uso_300ms_39.wav,6,7.941348973607038,,90,2.0
4,1,5,1,27,uso_300ms_63.wav,6,8.014662756598241,,90,2.0
4,1,5,1,28,uso_300ms_35.wav,7,9.348973607038124,,90,2.0
4,1,5,1,29,uso_300ms_115.wav,7,9.363636363636363,,90,2.0
4,1,5,1,30,uso_300ms_35.wav,7,9.348973607038124,,90,2.0
4,1,5,1,31,uso_300ms_71.wav,9,10.609970674486805,,90,2.0
4,1,5,1,32,uso_300ms_11.wav,9,10.609970674486805,,90,2.0
4,1,5,1,33,uso_300ms_83.wav,8,9.83284457478006,,90,2.0
4,1,5,1,34,uso_300ms_83.wav,8,9.83284457478006,,90,2.0
4,1,5,1,35,uso_300ms_75.wav,8,9.83284457478006,,90,2.0
4,1,5,1,36,uso_300ms_99.wav,9,11.13782991202346,,90,2.0
4,1,5,1,37,uso_300ms_87.wav,9,11.12316715542522,,90,2.0
4,1,5,1,38,uso_300ms_27.wav,10,12.574780058651028,,90,2.0
4,1,5,1,39,uso_300ms_87.wav,10,12.560117302052786,,90,2.0
4,1,5,1,40,uso_300ms_19.wav,10,11.504398826979472,,90,2.0
4,1,5,1,41,uso_300ms_111.wav,8,10.404692082111438,,90,2.0
4,1,5,1,42,uso_300ms_103.wav,9,10.903225806451614,,90,2.0
4,1,5,1,43,uso_300ms_79.wav,9,10.903225806451614,,90,2.0
4,1,5,1,44,uso_300ms_111.wav,8,10.126099706744869,,90,2.0
4,1,5,1,45,uso_300ms_15.wav,8,10.140762463343108,,90,2.0
4,1,5,1,46,uso_300ms_71.wav,7,9.085043988269796,,90,2.0
4,1,5,1,47,uso_300ms_19.wav,7,9.070381231671554,,90,2.0
4,1,5,1,48,uso_300ms_31.wav,6,7.868035190615837,,90,2.0
4,1,5,1,49,uso_300ms_87.wav,6,7.882697947214076,,90,2.0
4,1,5,1,50,uso_300ms_51.wav,5,6.944281524926687,,90,2.0
4,1,5,1,51,uso_300ms_103.wav,5,6.929618768328446,,90,2.0
4,1,5,1,52,uso_300ms_111.wav,4,5.859237536656892,,90,2.0
4,1,5,1,53,uso_300ms_51.wav,4,5.756598240469208,,90,2.0
4,1,5,1,54,uso_300ms_43.wav,3,4.9208211143695015,,90,2.0
4,1,5,1,55,uso_300ms_11.wav,3,4.979472140762463,,90,2.0
4,1,5,1,56,uso_300ms_111.wav,2,3.879765395894428,,90,2.0
4,1,5,1,57,uso_300ms_87.wav,2,3.967741935483871,,90,2.0
4,1,5,1,58,uso_300ms_7.wav,1,3.205278592375368,,90,2.0
4,1,5,1,59,uso_300ms_35.wav,1,2.897360703812317,,90,2.0
4,1,5,1,60,uso_300ms_83.wav,0,1.680351906158358,,90,2.0
4,1,5,1,61,uso_300ms_67.wav,0,1.6656891495601176,,90,2.0
4,1,5,1,62,uso_300ms_3.wav,1,3.146627565982405,,90,2.0
4,1,5,1,63,uso_300ms_99.wav,1,3.131964809384164,,90,2.0
4,1,5,1,64,uso_300ms_55.wav,2,4.187683284457479,,90,2.0
4,1,5,1,65,uso_300ms_67.wav,2,4.187683284457479,,90,2.0
4,1,5,1,66,uso_300ms_99.wav,3,5.199413489736071,,90,2.0
4,1,5,1,67,uso_300ms_39.wav,3,5.214076246334312,,90,2.0
