sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
7,1,3,1,1,uso_300ms_51.wav,5,6.651026392961878,,90,2.0
7,1,3,1,2,uso_300ms_43.wav,2,4.011730205278592,,90,2.0
7,1,3,1,3,uso_300ms_9.wav,1,2.970674486803519,,90,2.0
7,1,3,1,4,uso_300ms_27.wav,5,6.70967741935484,,90,2.0
7,1,3,1,5,uso_300ms_20.wav,3,4.671554252199414,,90,2.0
7,1,3,1,6,uso_300ms_46.wav,0,0.9178885630498534,,90,2.0
7,1,3,1,7,uso_300ms_75.wav,1,2.7653958944281527,,90,2.0
7,1,3,1,8,uso_300ms_64.wav,5,6.885630498533725,,90,2.0
7,1,3,1,9,uso_300ms_32.wav,10,12.897360703812318,,90,2.0
7,1,3,1,10,uso_300ms_11.wav,8,10.096774193548388,,90,2.0
7,1,3,1,11,uso_300ms_10.wav,6,8.322580645161292,,90,2.0
7,1,3,1,12,uso_300ms_62.wav,6,7.824046920821114,,90,2.0
7,1,3,1,13,uso_300ms_62.wav,4,6.005865102639296,,90,2.0
7,1,3,1,14,uso_300ms_25.wav,3,4.891495601173021,,90,2.0
7,1,3,1,15,uso_300ms_100.wav,4,6.211143695014663,,90,2.0
7,1,3,1,16,uso_300ms_40.wav,3,4.642228739002933,,90,2.0
7,1,3,1,17,uso_300ms_92.wav,1,3.0,,90,2.0
7,1,3,1,18,uso_300ms_94.wav,2,4.260997067448681,,90,2.0
7,1,3,1,19,uso_300ms_28.wav,0,1.8269794721407624,,90,2.0
7,1,3,1,20,uso_300ms_23.wav,2,4.173020527859238,,90,2.0
7,1,3,1,21,uso_300ms_65.wav,5,6.563049853372435,,90,2.0
7,1,3,1,22,uso_300ms_83.wav,8,9.715542521994136,,90,2.0
7,1,3,1,23,uso_300ms_31.wav,9,10.903225806451614,,90,2.0
7,1,3,1,24,uso_300ms_51.wav,10,12.648093841642227,,90,2.0
7,1,3,1,25,uso_300ms_41.wav,9,11.240469208211143,,90,2.0
7,1,3,1,26,uso_300ms_26.wav,10,12.32551319648094,,90,2.0
7,1,3,1,27,uso_300ms_98.wav,7,9.495601173020528,,90,2.0
7,1,3,1,28,uso_300ms_11.wav,8,10.316715542521996,,90,2.0
7,1,3,1,29,uso_300ms_53.wav,5,6.973607038123168,,90,2.0
7,1,3,1,30,uso_300ms_86.wav,7,8.762463343108505,,90,2.0
7,1,3,1,31,uso_300ms_85.wav,4,5.81524926686217,,90,2.0
7,1,3,1,32,uso_300ms_7.wav,5,7.384164222873901,,90,2.0
7,1,3,1,33,uso_300ms_10.wav,2,3.8211143695014655,,90,2.0
7,1,3,1,34,uso_300ms_48.wav,4,5.639296187683285,,90,2.0
7,1,3,1,35,uso_300ms_81.wav,1,2.809384164222874,,90,2.0
7,1,3,1,36,uso_300ms_37.wav,2,3.879765395894428,,90,2.0
7,1,3,1,37,uso_300ms_97.wav,0,0.741935483870968,,90,2.0
7,1,3,1,38,uso_300ms_67.wav,4,5.932551319648094,,90,2.0
7,1,3,1,39,uso_300ms_96.wav,2,4.2316715542522,,90,2.0
7,1,3,1,40,uso_300ms_9.wav,3,4.9501466275659824,,90,2.0
7,1,3,1,41,uso_300ms_70.wav,5,6.900293255131965,,90,2.0
7,1,3,1,42,uso_300ms_67.wav,6,8.205278592375366,,90,2.0
7,1,3,1,43,uso_300ms_57.wav,7,8.821114369501467,,90,2.0
7,1,3,1,44,uso_300ms_9.wav,8,9.86217008797654,,90,2.0
7,1,3,1,45,uso_300ms_23.wav,9,11.09384164222874,,90,2.0
