sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
4,1,4,2,1,uso_300ms_51.wav,1,3.454545454545455,3.999722242355346,15,0.3
4,1,4,2,2,uso_300ms_75.wav,6,5.258064516129033,3.687243461608887,15,0.3
4,1,4,2,3,uso_300ms_87.wav,3,4.085043988269795,2.687319755554199,15,0.3
4,1,4,2,4,uso_300ms_31.wav,2,3.3372434017595314,3.1872777938842773,15,0.3
4,1,4,2,5,uso_300ms_67.wav,4,2.5014662756598245,0.0624959468841552,15,0.3
4,1,4,2,6,uso_300ms_31.wav,5,4.187683284457479,5.37462854385376,15,0.3
4,1,4,2,7,uso_300ms_55.wav,3,4.964809384164223,2.562321186065674,15,0.3
4,1,4,2,8,uso_300ms_7.wav,2,3.8944281524926687,2.7498080730438232,15,0.3
4,1,4,2,9,uso_300ms_27.wav,5,7.98533724340176,2.6873128414154053,15,0.3
4,1,4,2,10,uso_300ms_19.wav,1,2.5894428152492672,3.4372005462646484,15,0.3
4,1,4,2,11,uso_300ms_67.wav,4,8.938416422287391,2.7498092651367188,15,0.3
4,1,4,2,12,uso_300ms_111.wav,6,9.612903225806452,3.1247830390930176,15,0.3
4,1,4,2,13,uso_300ms_15.wav,1,2.266862170087977,3.687243461608887,15,0.3
4,1,4,2,14,uso_300ms_79.wav,3,7.413489736070382,3.062288284301758,15,0.3
4,1,4,2,15,uso_300ms_15.wav,4,9.114369501466276,2.624846935272217,15,0.3
4,1,4,2,16,uso_300ms_59.wav,5,11.12316715542522,3.124784708023072,15,0.3
4,1,4,2,17,uso_300ms_27.wav,2,3.674486803519062,4.249705076217651,15,0.3
4,1,4,2,18,uso_300ms_59.wav,6,7.706744868035191,2.1873483657836914,15,0.3
4,1,4,2,19,uso_300ms_99.wav,3,6.44574780058651,2.7498087882995605,15,0.3
4,1,4,2,20,uso_300ms_19.wav,4,4.994134897360704,2.6248178482055664,15,0.3
4,1,4,2,21,uso_300ms_99.wav,5,6.284457478005866,2.749807596206665,15,0.3
4,1,4,2,22,uso_300ms_83.wav,6,8.043988269794722,2.937295913696289,15,0.3
4,1,4,2,23,uso_300ms_119.wav,1,3.058651026392962,2.9998130798339844,15,0.3
4,1,4,2,24,uso_300ms_67.wav,2,5.5659824046920825,2.0623698234558105,15,0.3
4,1,4,2,25,uso_300ms_95.wav,3,7.03225806451613,3.2497589588165283,15,0.3
4,1,4,2,26,uso_300ms_103.wav,2,5.903225806451613,3.062288522720337,15,0.3
4,1,4,2,27,uso_300ms_95.wav,1,2.750733137829912,2.93729567527771,15,0.3
4,1,4,2,28,uso_300ms_23.wav,6,9.055718475073316,2.8123042583465576,15,0.3
