sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
3,1,6,3,1,uso_300ms_67.wav,9,9.422287390029329,2.312341690063477,15,0.3
3,1,6,3,2,uso_300ms_107.wav,6,8.102639296187684,1.3124110698699951,15,0.3
3,1,6,3,3,uso_300ms_87.wav,4,6.475073313782993,1.2499215602874756,15,0.3
3,1,6,3,4,uso_300ms_39.wav,5,7.428152492668623,2.640444755554199,15,0.3
3,1,6,3,5,uso_300ms_67.wav,7,9.070381231671554,1.5623931884765625,15,0.3
3,1,6,3,6,uso_300ms_23.wav,8,10.18475073313783,1.999861717224121,15,0.3
3,1,6,3,7,uso_300ms_47.wav,7,9.026392961876834,2.0623598098754883,15,0.3
3,1,6,3,8,uso_300ms_71.wav,8,10.888563049853373,1.624917984008789,15,0.3
3,1,6,3,9,uso_300ms_47.wav,9,8.87976539589443,1.6248877048492432,15,0.3
3,1,6,3,10,uso_300ms_95.wav,5,7.457478005865104,1.8123764991760247,15,0.3
3,1,6,3,11,uso_300ms_19.wav,4,6.988269794721408,1.6248891353607178,15,0.3
3,1,6,3,12,uso_300ms_39.wav,6,9.392961876832846,1.562394618988037,15,0.3
3,1,6,3,13,uso_300ms_3.wav,4,8.513196480938417,1.74988055229187,15,0.3
3,1,6,3,14,uso_300ms_99.wav,9,7.780058651026394,1.8124401569366453,15,0.3
3,1,6,3,15,uso_300ms_59.wav,6,8.527859237536658,2.43733286857605,15,0.3
3,1,6,3,16,uso_300ms_39.wav,8,9.818181818181818,1.8748724460601809,15,0.3
3,1,6,3,17,uso_300ms_43.wav,5,7.516129032258066,1.624950647354126,15,0.3
3,1,6,3,18,uso_300ms_43.wav,7,8.190615835777127,1.7498784065246582,15,0.3
3,1,6,3,19,uso_300ms_59.wav,5,7.618768328445748,1.9373676776885984,15,0.3
3,1,6,3,20,uso_300ms_63.wav,9,9.407624633431086,1.8123767375946045,15,0.3
3,1,6,3,21,uso_300ms_63.wav,4,7.956011730205279,1.8748729228973389,15,0.3
3,1,6,3,22,uso_300ms_71.wav,6,8.527859237536658,1.7498788833618164,15,0.3
