cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
2,1,5,2,1,uso_300ms_7.wav,1,2.090909090909091,,90,2.0
2,1,5,2,2,uso_300ms_7.wav,1,2.120234604105572,,90,2.0
2,1,5,2,3,uso_300ms_75.wav,1,2.8826979472140764,,90,2.0
2,1,5,2,4,uso_300ms_115.wav,1,2.970674486803519,,90,2.0
2,1,5,2,5,uso_300ms_83.wav,1,2.970674486803519,,90,2.0
2,1,5,2,6,uso_300ms_75.wav,1,2.809384164222874,,90,2.0
2,1,5,2,7,uso_300ms_3.wav,1,2.721407624633432,,90,2.0
2,1,5,2,8,uso_300ms_47.wav,1,3.0146627565982405,,90,2.0
2,1,5,2,9,uso_300ms_11.wav,1,3.0733137829912023,,90,2.0
2,1,5,2,10,uso_300ms_107.wav,1,3.146627565982405,,90,2.0
2,1,5,2,11,uso_300ms_43.wav,1,3.2492668621700886,,90,2.0
2,1,5,2,12,uso_300ms_19.wav,1,3.351906158357772,,90,2.0
2,1,5,2,13,uso_300ms_51.wav,1,3.425219941348974,,90,2.0
2,1,5,2,14,uso_300ms_95.wav,2,3.5278592375366573,,90,2.0
2,1,5,2,15,uso_300ms_23.wav,2,3.5278592375366573,,90,2.0
2,1,5,2,16,uso_300ms_111.wav,2,3.835777126099707,,90,2.0
2,1,5,2,17,uso_300ms_115.wav,2,4.041055718475073,,90,2.0
2,1,5,2,18,uso_300ms_11.wav,2,4.319648093841643,,90,2.0
2,1,5,2,19,uso_300ms_19.wav,3,4.55425219941349,,90,2.0
2,1,5,2,20,uso_300ms_15.wav,3,4.671554252199414,,90,2.0
2,1,5,2,21,uso_300ms_39.wav,3,4.87683284457478,,90,2.0
2,1,5,2,22,uso_300ms_11.wav,3,5.067448680351907,,90,2.0
2,1,5,2,23,uso_300ms_15.wav,3,5.302052785923754,,90,2.0
2,1,5,2,24,uso_300ms_59.wav,3,5.434017595307918,,90,2.0
2,1,5,2,25,uso_300ms_79.wav,4,5.580645161290323,,90,2.0
2,1,5,2,26,uso_300ms_35.wav,4,5.727272727272728,,90,2.0
2,1,5,2,27,uso_300ms_11.wav,4,5.947214076246334,,90,2.0
2,1,5,2,28,uso_300ms_107.wav,4,6.255131964809385,,90,2.0
2,1,5,2,29,uso_300ms_51.wav,5,6.563049853372435,,90,2.0
2,1,5,2,30,uso_300ms_35.wav,5,6.826979472140764,,90,2.0
2,1,5,2,31,uso_300ms_91.wav,5,7.120234604105573,,90,2.0
2,1,5,2,32,uso_300ms_91.wav,6,7.516129032258066,,90,2.0
2,1,5,2,33,uso_300ms_51.wav,6,7.926686217008799,,90,2.0
2,1,5,2,34,uso_300ms_23.wav,6,8.249266862170089,,90,2.0
2,1,5,2,35,uso_300ms_47.wav,6,8.689149560117302,,90,2.0
2,1,5,2,36,uso_300ms_67.wav,6,8.0,,90,2.0
2,1,5,2,37,uso_300ms_27.wav,6,7.809384164222875,,90,2.0
2,1,5,2,38,uso_300ms_31.wav,6,7.67741935483871,,90,2.0
2,1,5,2,39,uso_300ms_75.wav,5,7.472140762463344,,90,2.0
2,1,5,2,40,uso_300ms_11.wav,6,7.516129032258066,,90,2.0
2,1,5,2,41,uso_300ms_63.wav,5,7.413489736070382,,90,2.0
2,1,5,2,42,uso_300ms_19.wav,6,7.604105571847509,,90,2.0
2,1,5,2,43,uso_300ms_79.wav,5,7.428152492668623,,90,2.0
2,1,5,2,44,uso_300ms_7.wav,5,7.090909090909092,,90,2.0
2,1,5,2,45,uso_300ms_67.wav,1,2.5601173020527863,,90,2.0
2,1,5,2,46,uso_300ms_31.wav,1,3.058651026392962,,90,2.0
2,1,5,2,47,uso_300ms_95.wav,1,3.3079178885630505,,90,2.0
2,1,5,2,48,uso_300ms_71.wav,1,3.395894428152493,,90,2.0
2,1,5,2,49,uso_300ms_19.wav,1,3.4692082111436955,,90,2.0
2,1,5,2,50,uso_300ms_35.wav,2,3.5571847507331382,,90,2.0
2,1,5,2,51,uso_300ms_79.wav,1,3.425219941348974,,90,2.0
2,1,5,2,52,uso_300ms_23.wav,2,3.586510263929619,,90,2.0
