sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
7,1,4,2,1,uso_300ms_10.wav,6,10.49266862170088,1.8034193515777588,15,0.3
7,1,4,2,2,uso_300ms_98.wav,3,10.47800586510264,0.0624973773956298,15,0.3
7,1,4,2,3,uso_300ms_79.wav,4,10.419354838709678,0.0624761581420898,15,0.3
7,1,4,2,4,uso_300ms_23.wav,2,5.844574780058651,0.0624947547912597,15,0.3
7,1,4,2,5,uso_300ms_71.wav,1,5.008797653958944,0.0624947547912597,15,0.3
7,1,4,2,6,uso_300ms_22.wav,5,6.5043988269794735,2.2250797748565674,15,0.3
7,1,4,2,7,uso_300ms_35.wav,6,8.60117302052786,3.986452579498291,15,0.3
7,1,4,2,1,uso_300ms_86.wav,2,6.416422287390029,15.34595513343811,15,0.3
7,1,4,2,2,uso_300ms_36.wav,3,9.994134897360704,1.624889612197876,15,0.3
7,1,4,2,3,uso_300ms_91.wav,1,4.348973607038124,1.8766977787017824,15,0.3
7,1,4,2,4,uso_300ms_23.wav,5,8.410557184750735,2.187350511550904,15,0.3
7,1,4,2,5,uso_300ms_58.wav,4,5.199413489736071,1.4376933574676514,15,0.3
7,1,4,2,6,uso_300ms_62.wav,6,10.272727272727272,1.4998979568481443,15,0.3
7,1,4,2,7,uso_300ms_7.wav,4,8.997067448680353,1.4393274784088137,15,0.3
7,1,4,2,8,uso_300ms_61.wav,2,5.844574780058651,1.2507727146148682,15,0.3
7,1,4,2,9,uso_300ms_49.wav,3,7.545454545454547,1.4374549388885498,15,0.3
7,1,4,2,10,uso_300ms_95.wav,5,11.005865102639296,1.5620448589324951,15,0.3
7,1,4,2,11,uso_300ms_56.wav,6,12.35483870967742,1.1249229907989502,15,0.3
7,1,4,2,12,uso_300ms_27.wav,1,3.674486803519062,1.8749001026153564,15,0.3
7,1,4,2,13,uso_300ms_84.wav,5,7.750733137829913,1.2372360229492188,15,0.3
7,1,4,2,14,uso_300ms_73.wav,4,10.609970674486805,1.312410831451416,15,0.3
7,1,4,2,15,uso_300ms_59.wav,3,4.700879765395895,1.7512571811676023,15,0.3
7,1,4,2,16,uso_300ms_81.wav,2,3.395894428152493,1.4268155097961426,15,0.3
7,1,4,2,17,uso_300ms_74.wav,1,2.809384164222874,1.687385320663452,15,0.3
7,1,4,2,18,uso_300ms_10.wav,6,11.10850439882698,2.1249043941497803,15,0.3
7,1,4,2,19,uso_300ms_37.wav,2,3.747800586510264,1.3124122619628906,15,0.3
7,1,4,2,20,uso_300ms_33.wav,4,9.275659824046922,1.6275877952575684,15,0.3
7,1,4,2,21,uso_300ms_94.wav,1,2.7653958944281527,2.3123722076416016,15,0.3
7,1,4,2,22,uso_300ms_69.wav,6,9.436950146627566,1.1874163150787354,15,0.3
7,1,4,2,23,uso_300ms_65.wav,3,5.199413489736071,1.17754864692688,15,0.3
7,1,4,2,24,uso_300ms_47.wav,5,7.926686217008799,1.3124098777770996,15,0.3
7,1,4,2,25,uso_300ms_14.wav,2,3.190615835777127,1.7546684741973877,15,0.3
7,1,4,2,26,uso_300ms_83.wav,6,9.891495601173022,1.3749065399169922,15,0.3
7,1,4,2,27,uso_300ms_90.wav,1,3.806451612903226,1.37493634223938,15,0.3
7,1,4,2,28,uso_300ms_92.wav,5,11.533724340175954,2.7432894706726074,15,0.3
7,1,4,2,29,uso_300ms_96.wav,3,4.524926686217009,2.5011723041534424,15,0.3
7,1,4,2,30,uso_300ms_3.wav,4,8.747800586510264,2.0623576641082764,15,0.3
7,1,4,2,31,uso_300ms_84.wav,5,9.26099706744868,2.312725067138672,15,0.3
7,1,4,2,32,uso_300ms_45.wav,3,5.346041055718476,2.2498481273651123,15,0.3
7,1,4,2,33,uso_300ms_95.wav,4,7.325513196480939,1.437406063079834,15,0.3
7,1,4,2,34,uso_300ms_77.wav,6,8.835777126099707,1.999898195266724,15,0.3
7,1,4,2,35,uso_300ms_68.wav,2,5.947214076246334,1.7493488788604736,15,0.3
7,1,4,2,36,uso_300ms_21.wav,1,3.131964809384164,1.555466890335083,15,0.3
7,1,4,2,37,uso_300ms_83.wav,3,5.184750733137831,1.4374017715454102,15,0.3
7,1,4,2,38,uso_300ms_62.wav,5,9.598240469208212,2.3601088523864746,15,0.3
7,1,4,2,39,uso_300ms_64.wav,6,11.38709677419355,2.062359094619751,15,0.3
7,1,4,2,40,uso_300ms_74.wav,1,3.5571847507331382,1.4974141120910645,15,0.3
7,1,4,2,41,uso_300ms_56.wav,4,7.35483870967742,1.062427282333374,15,0.3
7,1,4,2,42,uso_300ms_5.wav,2,3.645161290322581,1.4972763061523438,15,0.3
7,1,4,2,43,uso_300ms_74.wav,6,9.598240469208212,1.8036015033721924,15,0.3
7,1,4,2,44,uso_300ms_23.wav,3,5.859237536656892,1.5623929500579834,15,0.3
7,1,4,2,45,uso_300ms_91.wav,1,2.428152492668622,1.7975261211395264,15,0.3
7,1,4,2,46,uso_300ms_12.wav,5,7.413489736070382,1.3749711513519287,15,0.3
7,1,4,2,47,uso_300ms_81.wav,2,3.703812316715543,1.2478082180023191,15,0.3
7,1,4,2,48,uso_300ms_61.wav,4,9.55425219941349,2.1692779064178467,15,0.3
7,1,4,2,49,uso_300ms_83.wav,6,10.78592375366569,1.3123414516448977,15,0.3
7,1,4,2,50,uso_300ms_85.wav,3,3.953079178885631,1.6847565174102783,15,0.3
7,1,4,2,51,uso_300ms_21.wav,4,9.422287390029329,1.6249492168426514,15,0.3
7,1,4,2,52,uso_300ms_21.wav,2,5.0527859237536665,1.2477540969848633,15,0.3
7,1,4,2,53,uso_300ms_29.wav,1,3.8944281524926687,0.999997615814209,15,0.3
7,1,4,2,54,uso_300ms_95.wav,5,8.249266862170089,1.1874194145202637,15,0.3
7,1,4,2,55,uso_300ms_21.wav,3,5.873900293255132,1.127369403839111,15,0.3
7,1,4,2,56,uso_300ms_22.wav,1,3.0,1.055084228515625,15,0.3
7,1,4,2,57,uso_300ms_100.wav,5,9.24633431085044,1.312410593032837,15,0.3
7,1,4,2,58,uso_300ms_1.wav,6,5.507331378299121,1.5013229846954346,15,0.3
7,1,4,2,59,uso_300ms_89.wav,2,3.93841642228739,1.312410831451416,15,0.3
7,1,4,2,60,uso_300ms_92.wav,4,8.997067448680353,1.4998974800109863,15,0.3
7,1,4,2,61,uso_300ms_1.wav,3,5.697947214076247,1.3131277561187744,15,0.3
7,1,4,2,62,uso_300ms_42.wav,6,7.897360703812318,1.3124103546142578,15,0.3
7,1,4,2,63,uso_300ms_47.wav,1,3.219941348973608,1.4374022483825684,15,0.3
7,1,4,2,64,uso_300ms_30.wav,4,7.134897360703812,1.0650498867034912,15,0.3
7,1,4,2,65,uso_300ms_41.wav,5,10.859237536656892,1.562386989593506,15,0.3
7,1,4,2,66,uso_300ms_42.wav,2,6.841642228739003,1.1874189376831057,15,0.3
7,1,4,2,67,uso_300ms_94.wav,1,3.0879765395894427,1.3755769729614258,15,0.3
7,1,4,2,68,uso_300ms_63.wav,5,7.120234604105573,1.1874194145202637,15,0.3
7,1,4,2,69,uso_300ms_80.wav,4,9.86217008797654,1.1259372234344482,15,0.3
7,1,4,2,70,uso_300ms_32.wav,2,4.143695014662757,1.6179296970367432,15,0.3
7,1,4,2,71,uso_300ms_6.wav,6,9.378299120234605,1.437401533126831,15,0.3
7,1,4,2,72,uso_300ms_99.wav,3,5.082111436950147,1.3141720294952393,15,0.3
7,1,4,2,73,uso_300ms_11.wav,6,11.09384164222874,1.749882459640503,15,0.3
7,1,4,2,74,uso_300ms_39.wav,2,5.697947214076247,1.312466382980347,15,0.3
7,1,4,2,75,uso_300ms_11.wav,5,7.706744868035191,1.121277093887329,15,0.3
7,1,4,2,76,uso_300ms_67.wav,3,5.199413489736071,1.5624568462371826,15,0.3
7,1,4,2,77,uso_300ms_96.wav,4,8.513196480938417,1.9378478527069087,15,0.3
7,1,4,2,78,uso_300ms_49.wav,1,3.513196480938417,1.3124089241027832,15,0.3
7,1,4,2,79,uso_300ms_40.wav,2,5.287390029325514,1.3124125003814695,15,0.3
7,1,4,2,80,uso_300ms_39.wav,4,8.982404692082111,1.8760757446289065,15,0.3
7,1,4,2,81,uso_300ms_65.wav,5,10.111436950146627,1.2499148845672607,15,0.3
7,1,4,2,82,uso_300ms_24.wav,6,6.299120234604105,1.5630924701690674,15,0.3
7,1,4,2,83,uso_300ms_37.wav,1,3.131964809384164,1.177846908569336,15,0.3
7,1,4,2,84,uso_300ms_71.wav,3,5.741935483870968,1.0624287128448486,15,0.3
7,1,4,2,85,uso_300ms_66.wav,1,4.070381231671554,1.685387134552002,15,0.3
7,1,4,2,86,uso_300ms_42.wav,2,3.219941348973608,2.3123412132263184,15,0.3
7,1,4,2,87,uso_300ms_47.wav,5,9.173020527859238,1.4988634586334229,15,0.3
7,1,4,2,88,uso_300ms_11.wav,6,11.343108504398828,1.4220173358917236,15,0.3
7,1,4,2,89,uso_300ms_58.wav,3,6.548387096774194,1.3749339580535889,15,0.3
7,1,4,2,90,uso_300ms_97.wav,4,7.530791788856305,1.4534204006195068,15,0.3
