cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
1,1,5,1,1,uso_300ms_27.wav,0,2.105571847507332,,90,2.0
1,1,5,1,2,uso_300ms_55.wav,1,3.454545454545455,,90,2.0
1,1,5,1,3,uso_300ms_39.wav,2,4.348973607038124,,90,2.0
1,1,5,1,4,uso_300ms_7.wav,3,5.302052785923754,,90,2.0
1,1,5,1,5,uso_300ms_83.wav,4,6.093841642228739,,90,2.0
1,1,5,1,6,uso_300ms_3.wav,5,6.914956011730206,,90,2.0
1,1,5,1,7,uso_300ms_75.wav,6,8.29325513196481,,90,2.0
1,1,5,1,8,uso_300ms_51.wav,7,9.275659824046922,,90,2.0
1,1,5,1,9,uso_300ms_47.wav,8,10.19941348973607,,90,2.0
1,1,5,1,10,uso_300ms_23.wav,9,11.020527859237538,,90,2.0
1,1,5,1,11,uso_300ms_83.wav,10,11.6950146627566,,90,2.0
1,1,5,1,12,uso_300ms_99.wav,10,12.63343108504399,,90,2.0
1,1,5,1,13,uso_300ms_3.wav,10,11.533724340175954,,90,2.0
1,1,5,1,14,uso_300ms_39.wav,9,10.917888563049852,,90,2.0
1,1,5,1,15,uso_300ms_95.wav,7,9.21700879765396,,90,2.0
1,1,5,1,16,uso_300ms_11.wav,6,8.337243401759531,,90,2.0
1,1,5,1,17,uso_300ms_83.wav,7,9.041055718475072,,90,2.0
1,1,5,1,18,uso_300ms_27.wav,8,9.642228739002933,,90,2.0
1,1,5,1,19,uso_300ms_63.wav,8,9.8475073313783,,90,2.0
1,1,5,1,20,uso_300ms_75.wav,7,8.777126099706745,,90,2.0
1,1,5,1,21,uso_300ms_119.wav,6,7.736070381231672,,90,2.0
1,1,5,1,22,uso_300ms_47.wav,5,6.533724340175954,,90,2.0
1,1,5,1,23,uso_300ms_43.wav,4,5.991202346041057,,90,2.0
1,1,5,1,24,uso_300ms_43.wav,3,5.111436950146628,,90,2.0
1,1,5,1,25,uso_300ms_27.wav,2,4.070381231671554,,90,2.0
1,1,5,1,26,uso_300ms_119.wav,2,4.070381231671554,,90,2.0
1,1,5,1,27,uso_300ms_59.wav,2,4.055718475073314,,90,2.0
1,1,5,1,28,uso_300ms_67.wav,1,3.1759530791788864,,90,2.0
1,1,5,1,29,uso_300ms_3.wav,1,3.161290322580646,,90,2.0
1,1,5,1,30,uso_300ms_91.wav,0,1.9589442815249267,,90,2.0
1,1,5,1,31,uso_300ms_67.wav,0,1.9589442815249267,,90,2.0
1,1,5,1,32,uso_300ms_119.wav,1,3.117302052785924,,90,2.0
1,1,5,1,33,uso_300ms_91.wav,2,4.1143695014662764,,90,2.0
1,1,5,1,34,uso_300ms_119.wav,3,5.17008797653959,,90,2.0
1,1,5,1,35,uso_300ms_107.wav,5,6.5043988269794735,,90,2.0
1,1,5,1,36,uso_300ms_3.wav,6,7.66275659824047,,90,2.0
1,1,5,1,37,uso_300ms_19.wav,6,8.117302052785924,,90,2.0
1,1,5,1,38,uso_300ms_111.wav,7,8.87976539589443,,90,2.0
1,1,5,1,39,uso_300ms_107.wav,8,9.891495601173022,,90,2.0
1,1,5,1,40,uso_300ms_83.wav,9,10.961876832844576,,90,2.0
1,1,5,1,41,uso_300ms_79.wav,10,12.32551319648094,,90,2.0
1,1,5,1,42,uso_300ms_103.wav,2,3.953079178885631,,90,2.0
1,1,5,1,43,uso_300ms_75.wav,1,3.0733137829912023,,90,2.0
1,1,5,1,44,uso_300ms_31.wav,0,1.9589442815249267,,90,2.0
1,1,5,1,45,uso_300ms_67.wav,1,2.7947214076246336,,90,2.0
1,1,5,1,46,uso_300ms_115.wav,2,3.513196480938417,,90,2.0
1,1,5,1,47,uso_300ms_91.wav,2,4.436950146627567,,90,2.0
1,1,5,1,48,uso_300ms_91.wav,3,5.111436950146628,,90,2.0
1,1,5,1,49,uso_300ms_43.wav,4,5.844574780058651,,90,2.0
1,1,5,1,50,uso_300ms_95.wav,5,6.70967741935484,,90,2.0
1,1,5,1,51,uso_300ms_71.wav,6,7.970674486803519,,90,2.0
1,1,5,1,52,uso_300ms_103.wav,7,8.967741935483872,,90,2.0
