sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
3,1,1,1,1,uso_300ms_83.wav,7,8.821114369501467,2.5623106956481934,8,0.3
3,1,1,1,2,uso_300ms_31.wav,10,10.067448680351909,1.8748712539672847,8,0.3
3,1,1,1,3,uso_300ms_47.wav,0,2.3988269794721413,3.187283515930176,8,0.3
3,1,1,1,4,uso_300ms_3.wav,8,8.659824046920821,2.437333583831787,8,0.3
3,1,1,1,5,uso_300ms_51.wav,6,6.988269794721408,1.937350034713745,8,0.3
3,1,1,1,6,uso_300ms_31.wav,4,5.624633431085044,1.687385082244873,8,0.3
3,1,1,1,7,uso_300ms_19.wav,9,9.348973607038124,1.999863624572754,8,0.3
3,1,1,1,8,uso_300ms_35.wav,3,5.81524926686217,1.9373703002929688,8,0.3
3,1,1,1,9,uso_300ms_23.wav,2,4.700879765395895,1.9373905658721924,8,0.3
3,1,1,1,10,uso_300ms_111.wav,1,3.865102639296188,1.999864101409912,8,0.3
3,1,1,1,11,uso_300ms_35.wav,5,7.061583577712611,2.24985671043396,8,0.3
3,1,1,1,12,uso_300ms_67.wav,4,6.005865102639296,1.9998352527618408,8,0.3
3,1,1,1,13,uso_300ms_115.wav,2,4.392961876832845,2.437340259552002,8,0.3
3,1,1,1,14,uso_300ms_63.wav,9,10.50733137829912,2.2498435974121094,8,0.3
3,1,1,1,15,uso_300ms_15.wav,7,8.645161290322582,1.8749017715454104,8,0.3
3,1,1,1,16,uso_300ms_91.wav,3,5.932551319648094,2.687316417694092,8,0.3
3,1,1,1,17,uso_300ms_19.wav,10,8.234604105571847,1.874871730804444,8,0.3
3,1,1,1,18,uso_300ms_103.wav,8,9.642228739002933,1.999864101409912,8,0.3
3,1,1,1,19,uso_300ms_35.wav,1,4.2316715542522,2.4998300075531006,8,0.3
3,1,1,1,20,uso_300ms_27.wav,6,7.002932551319649,1.9998202323913568,8,0.3
3,1,1,1,21,uso_300ms_103.wav,0,2.706744868035191,2.249911308288574,8,0.3
3,1,1,1,22,uso_300ms_55.wav,5,6.240469208211144,1.8123760223388672,8,0.3
3,1,1,1,23,uso_300ms_43.wav,1,3.4692082111436955,1.9373676776885984,8,0.3
3,1,1,1,24,uso_300ms_51.wav,8,10.712609970674489,2.124854326248169,8,0.3
3,1,1,1,25,uso_300ms_87.wav,4,6.10850439882698,1.9373760223388672,8,0.3
3,1,1,1,26,uso_300ms_35.wav,7,9.920821114369502,1.8123772144317627,8,0.3
3,1,1,1,27,uso_300ms_47.wav,0,3.190615835777127,2.2498459815979004,8,0.3
3,1,1,1,28,uso_300ms_3.wav,2,7.809384164222875,1.874873638153076,8,0.3
3,1,1,1,29,uso_300ms_115.wav,10,9.774193548387098,1.8748986721038816,8,0.3
3,1,1,1,30,uso_300ms_11.wav,3,3.630498533724341,1.999863147735596,8,0.3
3,1,1,1,31,uso_300ms_91.wav,9,9.774193548387098,2.5623247623443604,8,0.3
3,1,1,1,32,uso_300ms_63.wav,6,8.425219941348974,2.687316656112671,8,0.3
3,1,1,1,33,uso_300ms_23.wav,5,6.357771260997067,1.937368392944336,8,0.3
3,1,1,1,34,uso_300ms_107.wav,1,4.099706744868035,1.749880313873291,8,0.3
3,1,1,1,35,uso_300ms_107.wav,8,9.86217008797654,2.2498457431793213,8,0.3
3,1,1,1,36,uso_300ms_71.wav,0,1.988269794721408,5.4996256828308105,8,0.3
3,1,1,1,37,uso_300ms_3.wav,2,5.639296187683285,2.062307357788086,8,0.3
3,1,1,1,38,uso_300ms_35.wav,9,10.023460410557185,2.249842643737793,8,0.3
3,1,1,1,39,uso_300ms_87.wav,3,6.328445747800586,1.499924898147583,8,0.3
3,1,1,1,40,uso_300ms_39.wav,7,8.718475073313783,1.937368631362915,8,0.3
3,1,1,1,41,uso_300ms_19.wav,10,10.404692082111438,1.8748719692230225,8,0.3
3,1,1,1,42,uso_300ms_11.wav,4,6.636363636363637,1.8123762607574463,8,0.3
3,1,1,1,43,uso_300ms_115.wav,6,8.27859237536657,1.749908208847046,8,0.3
3,1,1,1,44,uso_300ms_103.wav,5,7.472140762463344,1.937368631362915,8,0.3
3,1,1,1,45,uso_300ms_35.wav,10,10.844574780058652,1.7498204708099363,8,0.3
3,1,1,1,46,uso_300ms_99.wav,9,9.495601173020528,2.0623598098754883,8,0.3
3,1,1,1,47,uso_300ms_43.wav,8,8.234604105571847,1.874898910522461,8,0.3
3,1,1,1,48,uso_300ms_111.wav,4,5.81524926686217,1.9998626708984373,8,0.3
3,1,1,1,49,uso_300ms_67.wav,7,9.671554252199414,1.624889612197876,8,0.3
3,1,1,1,50,uso_300ms_31.wav,5,5.756598240469208,1.7498881816864014,8,0.3
3,1,1,1,51,uso_300ms_111.wav,2,4.671554252199414,1.937354564666748,8,0.3
3,1,1,1,52,uso_300ms_83.wav,1,3.953079178885631,2.374886512756348,8,0.3
3,1,1,1,53,uso_300ms_91.wav,3,5.639296187683285,2.062352180480957,8,0.3
3,1,1,1,54,uso_300ms_11.wav,6,7.633431085043989,2.3123466968536377,8,0.3
3,1,1,1,55,uso_300ms_115.wav,0,2.4428152492668627,2.187331199645996,8,0.3
3,1,1,1,56,uso_300ms_99.wav,7,7.941348973607038,2.6248223781585693,8,0.3
3,1,1,1,57,uso_300ms_87.wav,6,5.8885630498533725,2.2498741149902344,8,0.3
3,1,1,1,58,uso_300ms_115.wav,10,9.87683284457478,2.062427282333374,8,0.3
3,1,1,1,59,uso_300ms_95.wav,5,4.730205278592376,2.562324285507202,8,0.3
3,1,1,1,60,uso_300ms_115.wav,9,8.366568914956012,1.9373950958251955,8,0.3
3,1,1,1,61,uso_300ms_119.wav,4,5.639296187683285,2.249795436859131,8,0.3
3,1,1,1,62,uso_300ms_71.wav,8,8.806451612903226,2.187350988388061,8,0.3
3,1,1,1,63,uso_300ms_67.wav,3,6.885630498533725,2.0623602867126465,8,0.3
3,1,1,1,64,uso_300ms_15.wav,2,4.906158357771261,1.9373950958251955,8,0.3
3,1,1,1,65,uso_300ms_87.wav,1,3.7184750733137832,1.999889850616455,8,0.3
3,1,1,1,66,uso_300ms_103.wav,0,2.3108504398826986,2.9372992515563965,8,0.3
3,1,1,1,67,uso_300ms_119.wav,4,5.712609970674487,2.374837636947632,8,0.3
3,1,1,1,68,uso_300ms_99.wav,6,8.395894428152493,2.187352180480957,8,0.3
3,1,1,1,69,uso_300ms_31.wav,7,7.35483870967742,2.2498466968536377,8,0.3
3,1,1,1,70,uso_300ms_115.wav,1,3.4398826979472146,3.515326976776123,8,0.3
3,1,1,1,71,uso_300ms_67.wav,10,10.75659824046921,2.062361478805542,8,0.3
3,1,1,1,72,uso_300ms_11.wav,2,4.348973607038124,2.7498340606689453,8,0.3
3,1,1,1,73,uso_300ms_35.wav,5,5.961876832844575,2.1248791217803955,8,0.3
3,1,1,1,74,uso_300ms_47.wav,9,9.950146627565983,1.74988055229187,8,0.3
3,1,1,1,75,uso_300ms_27.wav,3,5.082111436950147,2.62488865852356,8,0.3
3,1,1,1,76,uso_300ms_35.wav,8,11.13782991202346,2.249847173690796,8,0.3
3,1,1,1,77,uso_300ms_51.wav,0,2.941348973607038,3.312274217605591,8,0.3
3,1,1,1,78,uso_300ms_19.wav,6,6.768328445747802,2.749838829040528,8,0.3
3,1,1,1,79,uso_300ms_71.wav,5,5.272727272727273,1.999902486801148,8,0.3
3,1,1,1,80,uso_300ms_71.wav,2,3.879765395894428,2.12485408782959,8,0.3
3,1,1,1,81,uso_300ms_103.wav,0,2.193548387096774,2.437333822250366,8,0.3
3,1,1,1,82,uso_300ms_43.wav,4,4.495601173020528,2.6248226165771484,8,0.3
3,1,1,1,83,uso_300ms_63.wav,1,3.131964809384164,2.6873466968536377,8,0.3
3,1,1,1,84,uso_300ms_59.wav,9,7.266862170087977,2.374841690063477,8,0.3
3,1,1,1,85,uso_300ms_71.wav,8,8.60117302052786,2.1873512268066406,8,0.3
3,1,1,1,86,uso_300ms_79.wav,10,10.008797653958943,2.562324047088623,8,0.3
3,1,1,1,87,uso_300ms_111.wav,7,8.747800586510264,2.687316656112671,8,0.3
3,1,1,1,88,uso_300ms_11.wav,3,7.03225806451613,2.37483811378479,8,0.3
