cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
1,1,6,3,1,uso_300ms_95.wav,4,4.510263929618769,20.0958263874054,15,0.3
1,1,6,3,2,uso_300ms_15.wav,8,7.340175953079179,1.8102798461914065,15,0.3
1,1,6,3,3,uso_300ms_23.wav,5,5.023460410557185,1.675520896911621,15,0.3
1,1,6,3,4,uso_300ms_111.wav,9,7.472140762463344,1.9374582767486568,15,0.3
1,1,6,3,5,uso_300ms_59.wav,7,6.5043988269794735,3.125084638595581,15,0.3
1,1,6,3,6,uso_300ms_87.wav,6,5.0527859237536665,1.1264550685882568,15,0.3
1,1,6,3,7,uso_300ms_23.wav,8,6.284457478005866,2.1749155521392822,15,0.3
1,1,6,3,8,uso_300ms_47.wav,6,8.63049853372434,3.5008881092071533,15,0.3
1,1,6,3,9,uso_300ms_83.wav,5,4.583577712609971,2.4996793270111084,15,0.3
1,1,6,3,10,uso_300ms_15.wav,9,6.489736070381232,2.059011459350586,15,0.3
1,1,6,3,11,uso_300ms_23.wav,4,3.967741935483871,1.952810287475586,15,0.3
1,1,6,3,12,uso_300ms_107.wav,7,6.181818181818182,1.478205919265747,15,0.3
1,1,6,3,13,uso_300ms_51.wav,5,4.407624633431086,1.312276840209961,15,0.3
1,1,6,3,14,uso_300ms_31.wav,7,6.695014662756599,1.561227560043335,15,0.3
1,1,6,3,15,uso_300ms_39.wav,9,7.692082111436951,1.7369844913482666,15,0.3
1,1,6,3,16,uso_300ms_103.wav,8,9.129032258064516,1.374824285507202,15,0.3
1,1,6,3,17,uso_300ms_39.wav,6,6.695014662756599,1.9392385482788088,15,0.3
1,1,6,3,18,uso_300ms_119.wav,4,4.788856304985337,1.499809741973877,15,0.3
1,1,6,3,19,uso_300ms_91.wav,5,5.961876832844575,2.233924150466919,15,0.3
1,1,6,3,20,uso_300ms_119.wav,9,7.457478005865104,1.6247923374176023,15,0.3
1,1,6,3,21,uso_300ms_31.wav,8,5.375366568914957,1.5620808601379397,15,0.3
1,1,6,3,22,uso_300ms_43.wav,4,4.319648093841643,1.312347412109375,15,0.3
1,1,6,3,23,uso_300ms_19.wav,7,5.536656891495602,1.812332391738892,15,0.3
1,1,6,3,24,uso_300ms_67.wav,6,4.2756598240469215,2.053623914718628,15,0.3
1,1,6,3,25,uso_300ms_15.wav,7,5.082111436950147,1.187413215637207,15,0.3
1,1,6,3,26,uso_300ms_51.wav,6,6.548387096774194,1.561746597290039,15,0.3
1,1,6,3,27,uso_300ms_111.wav,4,3.4692082111436955,1.6247923374176023,15,0.3
1,1,6,3,28,uso_300ms_115.wav,9,6.284457478005866,1.312397003173828,15,0.3
1,1,6,3,29,uso_300ms_115.wav,5,5.976539589442815,1.4378862380981443,15,0.3
1,1,6,3,30,uso_300ms_111.wav,8,5.17008797653959,1.812268733978272,15,0.3
1,1,6,3,31,uso_300ms_75.wav,9,7.266862170087977,1.876797437667847,15,0.3
1,1,6,3,32,uso_300ms_7.wav,6,5.903225806451613,1.5622549057006836,15,0.3
1,1,6,3,33,uso_300ms_79.wav,4,4.803519061583578,1.43731689453125,15,0.3
1,1,6,3,34,uso_300ms_67.wav,7,6.621700879765397,1.92576265335083,15,0.3
1,1,6,3,35,uso_300ms_43.wav,8,7.692082111436951,1.9372541904449463,15,0.3
1,1,6,3,36,uso_300ms_7.wav,5,5.434017595307918,1.4897358417510986,15,0.3
1,1,6,3,37,uso_300ms_31.wav,9,6.196480938416423,1.4998385906219482,15,0.3
1,1,6,3,38,uso_300ms_103.wav,5,4.788856304985337,1.2510666847229004,15,0.3
1,1,6,3,39,uso_300ms_55.wav,6,5.521994134897361,1.2361762523651123,15,0.3
1,1,6,3,40,uso_300ms_51.wav,8,6.460410557184751,1.187349796295166,15,0.3
1,1,6,3,41,uso_300ms_107.wav,4,4.55425219941349,1.564601182937622,15,0.3
1,1,6,3,42,uso_300ms_67.wav,7,5.580645161290323,1.3123581409454346,15,0.3
1,1,6,3,43,uso_300ms_83.wav,9,6.343108504398828,1.2498397827148438,15,0.3
1,1,6,3,44,uso_300ms_43.wav,7,5.140762463343109,1.578721523284912,15,0.3
1,1,6,3,45,uso_300ms_39.wav,6,5.712609970674487,1.0623643398284912,15,0.3
1,1,6,3,46,uso_300ms_95.wav,4,3.8504398826979473,1.3123290538787842,15,0.3
1,1,6,3,47,uso_300ms_39.wav,5,4.744868035190616,1.1251306533813477,15,0.3
1,1,6,3,48,uso_300ms_87.wav,8,6.548387096774194,1.3123366832733154,15,0.3
1,1,6,3,49,uso_300ms_67.wav,5,5.756598240469208,1.499807834625244,15,0.3
1,1,6,3,50,uso_300ms_63.wav,7,8.63049853372434,2.878523826599121,15,0.3
1,1,6,3,51,uso_300ms_107.wav,4,5.859237536656892,1.8757390975952148,15,0.3
1,1,6,3,52,uso_300ms_107.wav,9,5.639296187683285,1.6911816596984863,15,0.3
1,1,6,3,53,uso_300ms_63.wav,6,6.841642228739003,2.1249589920043945,15,0.3
1,1,6,3,54,uso_300ms_31.wav,8,8.351906158357773,1.2454566955566406,15,0.3
1,1,6,3,55,uso_300ms_63.wav,5,5.5659824046920825,1.9372851848602293,15,0.3
1,1,6,3,56,uso_300ms_91.wav,7,6.577712609970675,1.376603603363037,15,0.3
1,1,6,3,57,uso_300ms_39.wav,8,7.560117302052786,1.6873760223388672,15,0.3
1,1,6,3,58,uso_300ms_79.wav,4,3.982404692082112,1.6250872611999512,15,0.3
1,1,6,3,59,uso_300ms_87.wav,6,5.624633431085044,1.122833013534546,15,0.3
1,1,6,3,60,uso_300ms_51.wav,9,6.812316715542522,1.2498185634613037,15,0.3
1,1,6,3,61,uso_300ms_15.wav,5,5.067448680351907,1.3741915225982666,15,0.3
1,1,6,3,62,uso_300ms_51.wav,9,5.947214076246334,1.3670549392700195,15,0.3
1,1,6,3,63,uso_300ms_7.wav,7,7.736070381231672,1.562342405319214,15,0.3
1,1,6,3,64,uso_300ms_71.wav,8,5.991202346041057,1.6112587451934814,15,0.3
1,1,6,3,65,uso_300ms_47.wav,6,7.442815249266863,1.4373400211334229,15,0.3
1,1,6,3,66,uso_300ms_119.wav,4,5.316715542521995,1.4373393058776855,15,0.3
1,1,6,3,67,uso_300ms_39.wav,8,6.519061583577713,1.8168466091156008,15,0.3
1,1,6,3,68,uso_300ms_63.wav,5,5.067448680351907,1.812326192855835,15,0.3
1,1,6,3,69,uso_300ms_59.wav,6,7.296187683284458,3.616283893585205,15,0.3
1,1,6,3,70,uso_300ms_7.wav,9,8.894428152492669,1.5641179084777832,15,0.3
1,1,6,3,71,uso_300ms_107.wav,4,7.178885630498535,1.3748464584350586,15,0.3
1,1,6,3,72,uso_300ms_11.wav,7,6.43108504398827,1.8122975826263428,15,0.3
1,1,6,3,73,uso_300ms_59.wav,6,7.398826979472142,2.433246374130249,15,0.3
1,1,6,3,74,uso_300ms_39.wav,7,5.126099706744869,1.937865257263184,15,0.3
1,1,6,3,75,uso_300ms_47.wav,4,4.2316715542522,1.748542547225952,15,0.3
1,1,6,3,76,uso_300ms_87.wav,5,5.316715542521995,1.1248750686645508,15,0.3
1,1,6,3,77,uso_300ms_7.wav,9,7.501466275659824,1.560945987701416,15,0.3
1,1,6,3,78,uso_300ms_79.wav,8,8.557184750733139,1.624819278717041,15,0.3
1,1,6,3,79,uso_300ms_43.wav,7,9.24633431085044,1.8146724700927728,15,0.3
1,1,6,3,80,uso_300ms_99.wav,6,7.413489736070382,1.7464392185211182,15,0.3
1,1,6,3,81,uso_300ms_51.wav,9,8.791788856304986,2.14038634300232,15,0.3
1,1,6,3,82,uso_300ms_35.wav,8,9.818181818181818,2.369453430175781,15,0.3
1,1,6,3,83,uso_300ms_95.wav,4,6.680351906158359,1.751086950302124,15,0.3
1,1,6,3,84,uso_300ms_103.wav,5,9.348973607038124,2.4245524406433105,15,0.3
1,1,6,3,85,uso_300ms_75.wav,4,7.0469208211143695,1.687957525253296,15,0.3
1,1,6,3,86,uso_300ms_35.wav,5,7.780058651026394,1.559943675994873,15,0.3
