cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
1,0,3,1,1,uso_300ms_87.wav,0,-1.164222873900293,,15,2.0
1,0,3,1,2,uso_300ms_15.wav,0,1.988269794721408,,15,2.0
1,0,3,1,3,uso_300ms_111.wav,2,3.7624633431085046,,15,2.0
1,0,3,1,4,uso_300ms_15.wav,3,4.86217008797654,,15,2.0
1,0,3,1,5,uso_300ms_75.wav,5,6.5043988269794735,,15,2.0
1,0,3,1,6,uso_300ms_27.wav,6,8.073313782991203,,15,2.0
1,0,3,1,7,uso_300ms_59.wav,7,9.21700879765396,,15,2.0
1,0,3,1,8,uso_300ms_75.wav,9,10.580645161290324,,15,2.0
1,0,3,1,9,uso_300ms_11.wav,10,11.885630498533724,,15,2.0
1,0,3,1,10,uso_300ms_115.wav,10,12.574780058651028,,15,2.0
1,0,3,1,11,uso_300ms_115.wav,9,11.357771260997067,,15,2.0
1,0,3,1,12,uso_300ms_91.wav,8,9.90615835777126,,15,2.0
1,0,3,1,13,uso_300ms_71.wav,6,8.27859237536657,,15,2.0
1,0,3,1,14,uso_300ms_119.wav,4,6.328445747800586,,15,2.0
1,0,3,1,15,uso_300ms_75.wav,3,5.448680351906159,,15,2.0
