cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
1,1,3,1,1,uso_300ms_63.wav,0,1.8563049853372435,,90,2.0
1,1,3,1,2,uso_300ms_59.wav,1,3.3079178885630505,,90,2.0
1,1,3,1,3,uso_300ms_51.wav,2,4.451612903225807,,90,2.0
1,1,3,1,4,uso_300ms_107.wav,3,5.258064516129033,,90,2.0
1,1,3,1,5,uso_300ms_35.wav,4,5.917888563049853,,90,2.0
1,1,3,1,6,uso_300ms_3.wav,5,6.900293255131965,,90,2.0
1,1,3,1,7,uso_300ms_11.wav,6,7.897360703812318,,90,2.0
1,1,3,1,8,uso_300ms_115.wav,0,2.1495601173020527,,90,2.0
1,1,3,1,9,uso_300ms_11.wav,1,3.146627565982405,,90,2.0
1,1,3,1,10,uso_300ms_35.wav,2,4.348973607038124,,90,2.0
1,1,3,1,11,uso_300ms_87.wav,3,5.15542521994135,,90,2.0
1,1,3,1,12,uso_300ms_91.wav,4,6.167155425219942,,90,2.0
1,1,3,1,13,uso_300ms_79.wav,5,6.826979472140764,,90,2.0
1,1,3,1,14,uso_300ms_95.wav,6,8.205278592375366,,90,2.0
1,1,3,1,15,uso_300ms_103.wav,7,9.070381231671554,,90,2.0
1,1,3,1,16,uso_300ms_43.wav,7,9.070381231671554,,90,2.0
1,1,3,1,17,uso_300ms_23.wav,8,10.096774193548388,,90,2.0
1,1,3,1,18,uso_300ms_3.wav,9,11.064516129032258,,90,2.0
1,1,3,1,19,uso_300ms_63.wav,10,12.398826979472142,,90,2.0
1,1,3,1,20,uso_300ms_35.wav,10,12.017595307917889,,90,2.0
1,1,3,1,21,uso_300ms_23.wav,9,11.328445747800588,,90,2.0
1,1,3,1,22,uso_300ms_7.wav,5,7.472140762463344,,90,2.0
1,1,3,1,23,uso_300ms_67.wav,4,5.609970674486804,,90,2.0
1,1,3,1,24,uso_300ms_51.wav,3,5.023460410557185,,90,2.0
1,1,3,1,25,uso_300ms_59.wav,2,3.747800586510264,,90,2.0
1,1,3,1,26,uso_300ms_79.wav,2,3.7624633431085046,,90,2.0
1,1,3,1,27,uso_300ms_83.wav,2,3.777126099706745,,90,2.0
1,1,3,1,28,uso_300ms_111.wav,2,4.348973607038124,,90,2.0
1,1,3,1,29,uso_300ms_31.wav,3,4.671554252199414,,90,2.0
1,1,3,1,30,uso_300ms_91.wav,3,5.111436950146628,,90,2.0
1,1,3,1,31,uso_300ms_31.wav,4,5.771260997067449,,90,2.0
1,1,3,1,32,uso_300ms_31.wav,4,5.771260997067449,,90,2.0
1,1,3,1,33,uso_300ms_91.wav,0,1.636363636363637,,90,2.0
1,1,3,1,34,uso_300ms_115.wav,0,-0.6656891495601172,,90,2.0
1,1,3,1,35,uso_300ms_11.wav,0,0.1114369501466274,,90,2.0
1,1,3,1,36,uso_300ms_23.wav,0,1.2844574780058653,,90,2.0
1,1,3,1,37,uso_300ms_23.wav,0,2.384164222873901,,90,2.0
1,1,3,1,38,uso_300ms_75.wav,1,3.0879765395894427,,90,2.0
1,1,3,1,39,uso_300ms_55.wav,2,4.129032258064517,,90,2.0
1,1,3,1,40,uso_300ms_43.wav,3,4.9501466275659824,,90,2.0
1,1,3,1,41,uso_300ms_99.wav,4,5.771260997067449,,90,2.0
1,1,3,1,42,uso_300ms_91.wav,5,6.724340175953079,,90,2.0
1,1,3,1,43,uso_300ms_111.wav,5,7.325513196480939,,90,2.0
1,1,3,1,44,uso_300ms_91.wav,6,7.736070381231672,,90,2.0
1,1,3,1,45,uso_300ms_27.wav,7,8.674486803519063,,90,2.0
1,1,3,1,46,uso_300ms_91.wav,7,9.436950146627566,,90,2.0
1,1,3,1,47,uso_300ms_3.wav,8,9.964809384164225,,90,2.0
1,1,3,1,48,uso_300ms_43.wav,8,9.979472140762464,,90,2.0
1,1,3,1,49,uso_300ms_119.wav,9,11.005865102639296,,90,2.0
1,1,3,1,50,uso_300ms_71.wav,9,11.020527859237538,,90,2.0
1,1,3,1,51,uso_300ms_103.wav,9,11.020527859237538,,90,2.0
1,1,3,1,52,uso_300ms_11.wav,10,11.592375366568916,,90,2.0
1,1,3,1,53,uso_300ms_75.wav,10,11.856304985337244,,90,2.0
1,1,3,1,54,uso_300ms_3.wav,9,10.991202346041057,,90,2.0
1,1,3,1,55,uso_300ms_35.wav,8,9.979472140762464,,90,2.0
1,1,3,1,56,uso_300ms_63.wav,7,8.791788856304986,,90,2.0
