sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
2,2,4,2,1,uso_300ms_115.wav,1,3.659824046920821,4.249702215194702,15,0.3
2,2,4,2,2,uso_300ms_23.wav,6,5.844574780058651,2.56231689453125,15,0.3
2,2,4,2,3,uso_300ms_27.wav,2,3.835777126099707,4.62467622756958,15,0.3
2,2,4,2,4,uso_300ms_19.wav,3,4.803519061583578,1.6249043941497805,15,0.3
2,2,4,2,5,uso_300ms_107.wav,5,5.712609970674487,1.9373424053192136,15,0.3
2,2,4,2,6,uso_300ms_63.wav,4,4.994134897360704,1.5624096393585205,15,0.3
2,2,4,2,7,uso_300ms_43.wav,5,4.583577712609971,2.812300205230713,15,0.3
2,2,4,2,8,uso_300ms_91.wav,3,5.551319648093842,4.93717622756958,15,0.3
2,2,4,2,9,uso_300ms_35.wav,1,3.6891495601173023,2.1873462200164795,15,0.3
2,2,4,2,10,uso_300ms_83.wav,4,5.917888563049853,2.499824047088623,15,0.3
2,2,4,2,11,uso_300ms_39.wav,6,6.812316715542522,3.124779224395752,15,0.3
2,2,4,2,12,uso_300ms_75.wav,2,4.407624633431086,1.999861478805542,15,0.3
2,2,4,2,13,uso_300ms_95.wav,1,3.3665689149560123,1.624886989593506,15,0.3
2,2,4,2,14,uso_300ms_43.wav,3,5.082111436950147,6.437114715576172,15,0.3
2,2,4,2,15,uso_300ms_31.wav,5,5.507331378299121,3.624747514724731,15,0.3
2,2,4,2,16,uso_300ms_39.wav,2,4.612903225806452,1.6873812675476074,15,0.3
2,2,4,2,17,uso_300ms_83.wav,6,7.120234604105573,3.4997544288635254,15,0.3
2,2,4,2,18,uso_300ms_23.wav,4,6.005865102639296,1.6874449253082275,15,0.3
2,2,4,2,19,uso_300ms_23.wav,1,5.272727272727273,2.124851703643799,15,0.3
2,2,4,2,20,uso_300ms_43.wav,5,5.2434017595307925,6.999509811401367,15,0.3
2,2,4,2,21,uso_300ms_111.wav,2,4.480938416422288,3.93722414970398,15,0.3
2,2,4,2,22,uso_300ms_51.wav,4,5.214076246334312,5.437119483947754,15,0.3
2,2,4,2,23,uso_300ms_95.wav,3,4.011730205278592,3.812208890914917,15,0.3
2,2,4,2,24,uso_300ms_15.wav,6,7.589442815249267,3.3747634887695312,15,0.3
2,2,4,2,25,uso_300ms_107.wav,2,6.064516129032258,1.812373161315918,15,0.3
2,2,4,2,26,uso_300ms_79.wav,3,4.847507331378299,1.7498774528503418,15,0.3
2,2,4,2,27,uso_300ms_35.wav,4,6.12316715542522,3.749801397323608,15,0.3
