cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
2,1,6,1,1,uso_300ms_67.wav,3,6.152492668621701,28.421266555786133,8,0.3
2,1,6,1,2,uso_300ms_31.wav,8,7.530791788856305,1.5576376914978027,8,0.3
2,1,6,1,3,uso_300ms_43.wav,1,3.29325513196481,2.687283515930176,8,0.3
2,1,6,1,4,uso_300ms_43.wav,6,5.727272727272728,1.437356948852539,8,0.3
2,1,6,1,5,uso_300ms_91.wav,7,4.334310850439883,3.110731601715088,8,0.3
2,1,6,1,6,uso_300ms_43.wav,4,2.9853372434017595,1.18738055229187,8,0.3
2,1,6,1,7,uso_300ms_7.wav,9,6.885630498533725,2.002485752105713,8,0.3
2,1,6,1,8,uso_300ms_39.wav,5,5.434017595307918,1.5530352592468262,8,0.3
2,1,6,1,9,uso_300ms_11.wav,0,2.164222873900293,4.625453472137451,8,0.3
2,1,6,1,10,uso_300ms_15.wav,2,3.6158357771261,1.562342643737793,8,0.3
2,1,6,1,11,uso_300ms_67.wav,10,7.325513196480939,1.7976162433624268,8,0.3
2,1,6,1,12,uso_300ms_95.wav,6,9.319648093841645,1.6873319149017334,8,0.3
2,1,6,1,13,uso_300ms_15.wav,10,6.958944281524927,1.797693967819214,8,0.3
2,1,6,1,14,uso_300ms_55.wav,4,4.21700879765396,1.7498252391815186,8,0.3
2,1,6,1,15,uso_300ms_107.wav,0,2.4134897360703818,2.437323093414306,8,0.3
2,1,6,1,16,uso_300ms_39.wav,2,3.7624633431085046,1.9998037815094,8,0.3
2,1,6,1,17,uso_300ms_75.wav,3,5.683284457478006,1.4353816509246826,8,0.3
2,1,6,1,18,uso_300ms_103.wav,9,9.715542521994136,2.374763011932373,8,0.3
2,1,6,1,19,uso_300ms_3.wav,5,5.932551319648094,1.502260446548462,8,0.3
2,1,6,1,20,uso_300ms_55.wav,7,7.457478005865104,1.2984681129455566,8,0.3
2,1,6,1,21,uso_300ms_111.wav,8,8.527859237536658,1.3123703002929688,8,0.3
2,1,6,1,22,uso_300ms_95.wav,1,2.5894428152492672,2.359776258468628,8,0.3
2,1,6,1,23,uso_300ms_31.wav,9,6.181818181818182,1.937307834625244,8,0.3
2,1,6,1,24,uso_300ms_87.wav,6,4.86217008797654,1.375230073928833,8,0.3
2,1,6,1,25,uso_300ms_111.wav,4,3.5425219941348978,1.3748624324798584,8,0.3
2,1,6,1,26,uso_300ms_7.wav,1,3.029325513196481,2.187056064605713,8,0.3
2,1,6,1,27,uso_300ms_107.wav,3,4.099706744868035,1.170790672302246,8,0.3
2,1,6,1,28,uso_300ms_71.wav,0,2.5747800586510268,3.56176233291626,8,0.3
2,1,6,1,29,uso_300ms_119.wav,8,8.938416422287391,2.4997458457946777,8,0.3
2,1,6,1,30,uso_300ms_103.wav,10,7.633431085043989,1.6244173049926758,8,0.3
2,1,6,1,31,uso_300ms_11.wav,2,4.422287390029326,1.640460968017578,8,0.3
2,1,6,1,32,uso_300ms_55.wav,5,5.639296187683285,1.1873812675476074,8,0.3
2,1,6,1,33,uso_300ms_35.wav,7,7.222873900293255,1.4786648750305176,8,0.3
2,1,6,1,34,uso_300ms_115.wav,1,3.733137829912024,1.4998571872711182,8,0.3
2,1,6,1,35,uso_300ms_63.wav,3,5.697947214076247,1.310744047164917,8,0.3
2,1,6,1,36,uso_300ms_103.wav,4,7.750733137829913,1.1774849891662598,8,0.3
2,1,6,1,37,uso_300ms_11.wav,7,8.659824046920821,1.374863624572754,8,0.3
2,1,6,1,38,uso_300ms_75.wav,2,4.187683284457479,1.438330888748169,8,0.3
2,1,6,1,39,uso_300ms_71.wav,9,6.563049853372435,1.3748626708984375,8,0.3
2,1,6,1,40,uso_300ms_83.wav,8,8.410557184750735,1.687331199645996,8,0.3
2,1,6,1,41,uso_300ms_15.wav,5,6.782991202346041,1.2440714836120603,8,0.3
2,1,6,1,42,uso_300ms_111.wav,6,5.653958944281525,1.1873812675476074,8,0.3
2,1,6,1,43,uso_300ms_23.wav,10,6.416422287390029,0.9999005794525146,8,0.3
2,1,6,1,44,uso_300ms_63.wav,0,1.709677419354839,3.250122308731079,8,0.3
2,1,6,1,45,uso_300ms_51.wav,4,3.0439882697947214,1.9387619495391848,8,0.3
2,1,6,1,46,uso_300ms_115.wav,6,6.313782991202347,1.8748538494110107,8,0.3
2,1,6,1,47,uso_300ms_55.wav,8,8.718475073313783,1.437352418899536,8,0.3
2,1,6,1,48,uso_300ms_15.wav,1,3.8504398826979473,1.6861505508422852,8,0.3
2,1,6,1,49,uso_300ms_51.wav,2,4.979472140762463,1.124887466430664,8,0.3
2,1,6,1,50,uso_300ms_51.wav,5,5.448680351906159,0.9999010562896729,8,0.3
2,1,6,1,51,uso_300ms_19.wav,3,3.4105571847507337,1.558870553970337,8,0.3
2,1,6,1,52,uso_300ms_7.wav,0,2.2375366568914963,1.1873812675476074,8,0.3
2,1,6,1,53,uso_300ms_91.wav,9,5.771260997067449,1.814041376113892,8,0.3
2,1,6,1,54,uso_300ms_59.wav,7,7.061583577712611,1.687330961227417,8,0.3
2,1,6,1,55,uso_300ms_103.wav,10,8.542521994134898,1.5623435974121094,8,0.3
2,1,6,1,56,uso_300ms_35.wav,6,9.173020527859238,3.68031907081604,8,0.3
2,1,6,1,57,uso_300ms_47.wav,3,5.653958944281525,1.624427318572998,8,0.3
2,1,6,1,58,uso_300ms_3.wav,7,6.75366568914956,2.3122646808624268,8,0.3
2,1,6,1,59,uso_300ms_3.wav,2,4.906158357771261,1.2529513835906982,8,0.3
2,1,6,1,60,uso_300ms_35.wav,5,6.0205278592375375,1.062394142150879,8,0.3
2,1,6,1,61,uso_300ms_7.wav,0,1.73900293255132,2.3122684955596924,8,0.3
2,1,6,1,62,uso_300ms_99.wav,1,3.5571847507331382,1.123533010482788,8,0.3
2,1,6,1,63,uso_300ms_43.wav,4,5.111436950146628,1.2498750686645508,8,0.3
2,1,6,1,64,uso_300ms_67.wav,9,6.475073313782993,1.124887466430664,8,0.3
2,1,6,1,65,uso_300ms_23.wav,10,7.604105571847509,1.4919755458831787,8,0.3
2,1,6,1,66,uso_300ms_67.wav,8,6.269794721407624,1.312370777130127,8,0.3
2,1,6,1,67,uso_300ms_3.wav,3,4.026392961876833,1.3136396408081057,8,0.3
