cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
2,1,1,2,46,uso_300ms_35.wav,1,3.513196480938417,10.60891890525818,15,0.3
2,1,1,2,47,uso_300ms_55.wav,3,5.785923753665689,2.125949621200561,15,0.3
2,1,1,2,48,uso_300ms_79.wav,4,4.495601173020528,1.8122975826263428,15,0.3
2,1,1,2,49,uso_300ms_67.wav,3,5.0527859237536665,1.1867108345031738,15,0.3
2,1,1,2,50,uso_300ms_27.wav,4,4.085043988269795,1.8740472793579104,15,0.3
2,1,1,2,51,uso_300ms_107.wav,1,3.7917888563049855,5.500104665756226,15,0.3
2,1,1,2,52,uso_300ms_99.wav,5,5.785923753665689,3.375349760055542,15,0.3
2,1,1,2,53,uso_300ms_47.wav,6,8.439882697947215,1.749812364578247,15,0.3
2,1,1,2,54,uso_300ms_59.wav,2,6.313782991202347,1.5477850437164309,15,0.3
2,1,1,2,55,uso_300ms_107.wav,6,4.099706744868035,1.3123528957366943,15,0.3
2,1,1,2,56,uso_300ms_11.wav,5,6.12316715542522,1.3123602867126465,15,0.3
2,1,1,2,57,uso_300ms_111.wav,1,4.070381231671554,1.8047776222229004,15,0.3
2,1,1,2,58,uso_300ms_55.wav,2,5.580645161290323,1.249860763549805,15,0.3
2,1,1,2,59,uso_300ms_107.wav,4,4.642228739002933,1.4996495246887207,15,0.3
2,1,1,2,60,uso_300ms_91.wav,3,5.624633431085044,1.4998328685760498,15,0.3
2,1,1,2,61,uso_300ms_23.wav,2,3.93841642228739,1.624819278717041,15,0.3
2,1,1,2,62,uso_300ms_35.wav,3,4.378299120234605,1.127060890197754,15,0.3
2,1,1,2,63,uso_300ms_83.wav,1,2.7947214076246336,1.5623908042907717,15,0.3
2,1,1,2,64,uso_300ms_11.wav,5,5.008797653958944,1.3741700649261477,15,0.3
2,1,1,2,65,uso_300ms_103.wav,6,6.870967741935484,1.3692631721496582,15,0.3
2,1,1,2,66,uso_300ms_71.wav,4,5.184750733137831,1.3748469352722168,15,0.3
2,1,1,2,67,uso_300ms_15.wav,1,4.085043988269795,1.3767120838165283,15,0.3
2,1,1,2,68,uso_300ms_79.wav,2,4.700879765395895,1.1873667240142822,15,0.3
2,1,1,2,69,uso_300ms_47.wav,5,6.240469208211144,1.1873700618743896,15,0.3
2,1,1,2,70,uso_300ms_119.wav,3,4.788856304985337,1.6877410411834717,15,0.3
2,1,1,2,71,uso_300ms_47.wav,6,7.266862170087977,1.2498600482940674,15,0.3
2,1,1,2,72,uso_300ms_107.wav,4,4.568914956011731,1.5622963905334473,15,0.3
2,1,1,2,73,uso_300ms_59.wav,3,5.390029325513197,1.0581519603729248,15,0.3
2,1,1,2,74,uso_300ms_31.wav,1,3.3665689149560123,1.187366962432861,15,0.3
2,1,1,2,75,uso_300ms_103.wav,2,5.067448680351907,1.1873674392700195,15,0.3
2,1,1,2,76,uso_300ms_75.wav,4,6.841642228739003,1.1907410621643066,15,0.3
2,1,1,2,77,uso_300ms_3.wav,6,4.832844574780059,1.4373390674591064,15,0.3
2,1,1,2,78,uso_300ms_91.wav,5,7.35483870967742,1.5005240440368652,15,0.3
2,1,1,2,79,uso_300ms_39.wav,6,8.967741935483872,1.3642940521240234,15,0.3
2,1,1,2,80,uso_300ms_83.wav,4,6.44574780058651,1.4998321533203125,15,0.3
2,1,1,2,81,uso_300ms_39.wav,1,3.7917888563049855,1.3746039867401123,15,0.3
2,1,1,2,82,uso_300ms_71.wav,3,4.466275659824047,0.999885320663452,15,0.3
2,1,1,2,83,uso_300ms_15.wav,5,6.416422287390029,1.1873948574066162,15,0.3
2,1,1,2,84,uso_300ms_115.wav,2,5.4046920821114375,1.1245927810668943,15,0.3
2,1,1,2,85,uso_300ms_39.wav,3,6.313782991202347,1.0623807907104492,15,0.3
2,1,1,2,86,uso_300ms_23.wav,6,6.900293255131965,1.3748257160186768,15,0.3
2,1,1,2,87,uso_300ms_119.wav,5,5.785923753665689,1.4391109943389893,15,0.3
2,1,1,2,88,uso_300ms_11.wav,2,3.0,1.437342882156372,15,0.3
2,1,1,2,89,uso_300ms_79.wav,1,2.1788856304985336,1.6248185634613037,15,0.3
2,1,1,2,90,uso_300ms_91.wav,4,3.3372434017595314,1.6163547039031982,15,0.3
