,subject_ID,block,spk_dist,channel,slider_val,slider_ratio,slider_dist,response_time,USO_file_name,idx,phase,spk_dist_delta,slider_dist_delta,slider_min,slider_max,date_time_session,date_time_trial,signed_err,absolute_err,signed_err_2
23,sub_06,0,9.64,8,0.3916983902454376,0.7670421623984436,9.3037510069123,4.423372983932495,uso_300ms_62.wav,23.0,0.0,-2.139999999999999,-2.6962489930877,0.8431169390678406,0.25459837913513184,1694792552.0,221.18324322700522,-0.3362489930877004,0.3362489930877004,0.11306338535249238
24,sub_06,0,6.62,5,0.44367340207099915,0.6787271705458429,8.305141389823838,6.250372886657715,uso_300ms_55.wav,24.0,0.0,-3.0200000000000005,-0.9986096170884622,0.8431169390678406,0.25459837913513184,1694792552.0,227.73361611366295,1.6851413898238379,1.6851413898238379,2.839701503697416
25,sub_06,1,7.6,6,0.6542543172836304,0.3209119212923459,4.658392056302663,3.9221434593200684,uso_300ms_85.wav,0.0,1.0,,,0.8431169390678406,0.25459837913513184,1694793261.0,4.222143459320068,-2.9416079436973366,2.9416079436973366,8.653057294423274
26,sub_06,1,2.1,0,0.8251374959945679,0.030550341649936197,2.445265640915231,1.5158708095550537,uso_300ms_59.wav,1.0,1.0,-5.6,-2.213126415387432,0.8431169390678406,0.25459837913513184,1694793261.0,6.038014268875122,0.34526564091523104,0.34526564091523104,0.11920836279660527
27,sub_06,1,11.78,10,0.5505262613296509,0.4971647415361795,6.339693709837195,2.42203950881958,uso_300ms_95.wav,2.0,1.0,9.78,3.8944280689219637,0.8431169390678406,0.25459837913513184,1694793261.0,8.7600537776947,-5.4403062901628045,5.4403062901628045,29.596932530784976
28,sub_06,1,2.96,1,0.6229152083396912,0.3741627634535898,5.127974233815187,2.0470218658447266,uso_300ms_84.wav,3.0,1.0,-8.82,-1.211719476022008,0.8431169390678406,0.25459837913513184,1694793261.0,11.107075643539428,2.167974233815187,2.167974233815187,4.700112278486547
29,sub_06,1,10.7,9,0.4718700349330902,0.6308159664109807,7.76204553411038,3.578371286392212,uso_300ms_62.wav,4.0,1.0,7.739999999999999,2.6340713002951928,0.8431169390678406,0.25459837913513184,1694793261.0,14.98544692993164,-2.9379544658896197,2.9379544658896197,8.63157644364076
30,sub_06,1,6.62,5,0.5338157415390015,0.525558951894745,6.621999932027833,3.678401231765747,uso_300ms_60.wav,5.0,1.0,-4.079999999999999,-1.1400456020825462,0.8431169390678406,0.25459837913513184,1694793261.0,18.96384816169739,0.0019999320278332178,0.0019999320278332178,3.999728115953086e-06
31,sub_06,1,9.64,8,0.39450594782829285,0.7622716117752377,9.248246225073977,2.8752005100250244,uso_300ms_88.wav,6.0,1.0,3.0200000000000005,2.626246293046144,0.8431169390678406,0.25459837913513184,1694793261.0,22.139048671722414,-0.39175377492602337,0.39175377492602337,0.15347102016878938
32,sub_06,1,5.67,4,0.5633208751678467,0.47542436712953595,6.133922044321166,2.672055959701538,uso_300ms_57.wav,7.0,1.0,-3.9700000000000006,-3.114324180752811,0.8431169390678406,0.25459837913513184,1694793261.0,25.111104631423952,0.46392204432116646,0.46392204432116646,0.21522366320713035
33,sub_06,1,4.74,3,0.6326435804367065,0.3576324910724983,4.974266583159022,2.297031879425049,uso_300ms_73.wav,8.0,1.0,-0.9299999999999997,-1.1596554611621448,0.8431169390678406,0.25459837913513184,1694793261.0,27.708136510849002,0.23426658315902138,0.23426658315902138,0.05488083198500268
34,sub_06,1,8.8,7,0.41570279002189636,0.7262543242388393,8.835974433857679,4.23466682434082,uso_300ms_66.wav,9.0,1.0,4.0600000000000005,3.8617078506986573,0.8431169390678406,0.25459837913513184,1694793261.0,32.24280333518982,0.03597443385767818,0.03597443385767818,0.001294159891380462
35,sub_06,1,3.84,2,0.6793928742408752,0.27819694394291583,4.3091696759942835,3.21897029876709,uso_300ms_87.wav,10.0,1.0,-4.960000000000001,-4.526804757863395,0.8431169390678406,0.25459837913513184,1694793261.0,35.761773633956906,0.4691696759942836,0.4691696759942836,0.22012018487258106
36,sub_06,1,5.67,4,0.5844591856002808,0.4395065356938527,5.77207925601199,2.4376721382141113,uso_300ms_96.wav,11.0,1.0,1.83,1.4629095800177065,0.8431169390678406,0.25459837913513184,1694793261.0,38.499445772171015,0.10207925601199008,0.10207925601199008,0.010420174507961413
37,sub_06,1,6.62,5,0.41115379333496094,0.7339838964165724,8.922334732292562,3.5627453327178955,uso_300ms_98.wav,12.0,1.0,0.9500000000000002,3.150255476280572,0.8431169390678406,0.25459837913513184,1694793261.0,42.36219110488891,2.302334732292562,2.302334732292562,5.300745219520662
38,sub_06,1,3.84,2,0.5453250408172607,0.5060025605388374,6.423343269025577,2.4974732398986816,uso_300ms_80.wav,13.0,1.0,-2.7800000000000002,-2.498991463266985,0.8431169390678406,0.25459837913513184,1694793261.0,45.159664344787586,2.583343269025577,2.583343269025577,6.6736624456197555
39,sub_06,1,9.64,8,0.4294818043708801,0.7028412744438435,8.574387127202943,2.6889259815216064,uso_300ms_52.wav,14.0,1.0,5.800000000000001,2.151043858177366,0.8431169390678406,0.25459837913513184,1694793261.0,48.14859032630919,-1.0656128727970575,1.0656128727970575,1.135530794670798
40,sub_06,1,10.7,9,0.34578779339790344,0.8450526109606498,10.198791811880577,2.718937397003174,uso_300ms_68.wav,15.0,1.0,1.0599999999999987,1.6244046846776339,0.8431169390678406,0.25459837913513184,1694793261.0,51.16752772331236,-0.5012081881194224,0.5012081881194224,0.2512096478379543
41,sub_06,1,11.78,10,0.28876549005508423,0.9419438684756873,11.269122446565712,2.0009195804595947,uso_300ms_54.wav,16.0,1.0,1.08,1.070330634685135,0.8431169390678406,0.25459837913513184,1694793261.0,53.46844730377195,-0.5108775534342875,0.5108775534342875,0.26099587460300333
42,sub_06,1,7.6,6,0.37424585223197937,0.7966971965836931,9.646275910900863,4.812830209732056,uso_300ms_56.wav,17.0,1.0,-4.18,-1.6228465356648485,0.8431169390678406,0.25459837913513184,1694793261.0,58.581277513504006,2.0462759109008637,2.0462759109008637,4.18724510353316
43,sub_06,1,8.8,7,0.4246959090232849,0.7109733805037481,8.665244821534408,3.375230550765991,uso_300ms_53.wav,18.0,1.0,1.200000000000001,-0.9810310893664553,0.8431169390678406,0.25459837913513184,1694793261.0,62.256508064269994,-0.1347551784655927,0.1347551784655927,0.01815895812329374
44,sub_06,1,4.74,3,0.6421459317207336,0.3414862691332725,4.835374941604828,3.2658462524414062,uso_300ms_67.wav,19.0,1.0,-4.0600000000000005,-3.8298698799295803,0.8431169390678406,0.25459837913513184,1694793261.0,65.8223543167114,0.09537494160482751,0.09537494160482751,0.009096379486124259
45,sub_06,1,2.1,0,0.8354417681694031,0.013041510363437148,2.190077627838594,2.265920877456665,uso_300ms_76.wav,20.0,1.0,-2.74,-2.6452973137662337,0.8431169390678406,0.25459837913513184,1694793261.0,68.38827519416806,0.09007762783859397,0.09007762783859397,0.008113979037028238
46,sub_06,1,2.96,1,0.7761769890785217,0.11374314175745415,3.041328849047689,1.9543249607086182,uso_300ms_65.wav,21.0,1.0,0.96,0.851251221209095,0.8431169390678406,0.25459837913513184,1694793261.0,70.64260015487667,0.08132884904768911,0.08132884904768911,0.006614381687421802
47,sub_06,1,11.78,10,0.38012102246284485,0.7867142145150609,9.532082913869258,2.843946933746338,uso_300ms_64.wav,22.0,1.0,8.82,6.490754064821569,0.8431169390678406,0.25459837913513184,1694793261.0,73.78654708862301,-2.247917086130741,2.247917086130741,5.053131226118521
48,sub_06,1,8.8,7,0.5050935745239258,0.5743631340744197,7.141244645795452,2.843947649002075,uso_300ms_89.wav,23.0,1.0,-2.9799999999999986,-2.3908382680738063,0.8431169390678406,0.25459837913513184,1694793261.0,76.93049473762508,-1.6587553542045486,1.6587553542045486,2.7514693251022573
49,sub_06,1,3.84,2,0.6624373197555542,0.3070075127842108,4.538784749416629,4.114245176315308,uso_300ms_78.wav,24.0,1.0,-4.960000000000001,-2.6024598963788232,0.8431169390678406,0.25459837913513184,1694793261.0,81.34473991394039,0.698784749416629,0.698784749416629,0.488300126017261
50,sub_06,1,6.62,5,0.6119695901870728,0.3927613581247076,5.303776350687173,5.047220706939697,uso_300ms_61.wav,25.0,1.0,2.7800000000000002,0.7649916012705438,0.8431169390678406,0.25459837913513184,1694793261.0,86.69196062088008,-1.3162236493128274,1.3162236493128274,1.732444695010377
51,sub_06,1,9.64,8,0.35825836658477783,0.823862840516876,9.957017358265665,2.53141713142395,uso_300ms_91.wav,26.0,1.0,3.0200000000000005,4.653241007578492,0.8431169390678406,0.25459837913513184,1694793261.0,89.52337775230403,0.31701735826566413,0.31701735826566413,0.10050000544174044
52,sub_06,1,5.67,4,0.5520062446594238,0.49464998086330936,6.315891613224149,2.5157973766326904,uso_300ms_77.wav,27.0,1.0,-3.9700000000000006,-3.6411257450415153,0.8431169390678406,0.25459837913513184,1694793261.0,92.33917512893672,0.6458916132241495,0.6458916132241495,0.41717597603329426
53,sub_06,1,2.1,0,0.7867685556411743,0.09574614508862578,2.916237543017046,2.078252077102661,uso_300ms_58.wav,28.0,1.0,-3.67,-3.399654070207103,0.8431169390678406,0.25459837913513184,1694793261.0,94.71742720603937,0.8162375430170461,0.8162375430170461,0.6662437266305041
54,sub_06,1,4.74,3,0.6507768630981445,0.32682074800102856,4.7092204571705105,1.6904475688934326,uso_300ms_90.wav,29.0,1.0,2.74,1.7929829141534643,0.8431169390678406,0.25459837913513184,1694793261.0,96.7078747749328,-0.030779542829489692,0.030779542829489692,0.0009473802567923904
55,sub_06,1,10.7,9,0.345979779958725,0.8447263908991389,10.195071679267762,1.8299472332000732,uso_300ms_71.wav,30.0,1.0,5.959999999999999,5.485851222097252,0.8431169390678406,0.25459837913513184,1694793261.0,98.83782200813287,-0.5049283207322368,0.5049283207322368,0.25495260907747663
56,sub_06,1,7.6,6,0.4552970826625824,0.6589764245491281,8.08466910609885,3.468986749649048,uso_300ms_92.wav,31.0,1.0,-3.0999999999999996,-2.110402573168912,0.8431169390678406,0.25459837913513184,1694793261.0,102.60680875778192,0.48466910609885083,0.48466910609885083,0.23490414240665913
57,sub_06,1,2.96,1,0.6686338186264038,0.29647853495289456,4.452726066743347,1.7354812622070312,uso_300ms_75.wav,32.0,1.0,-4.64,-3.6319430393555034,0.8431169390678406,0.25459837913513184,1694793261.0,104.64229001998895,1.492726066743347,1.492726066743347,2.2282311103350634
58,sub_06,1,5.67,4,0.5119490623474121,0.5627144142374954,7.017583336637628,2.078270196914673,uso_300ms_51.wav,33.0,1.0,2.71,2.564857269894281,0.8431169390678406,0.25459837913513184,1694793261.0,107.02056021690362,1.3475833366376282,1.3475833366376282,1.815980849183403
59,sub_06,1,8.8,7,0.38632702827453613,0.7761690826633129,9.409941624761128,2.109520196914673,uso_300ms_86.wav,34.0,1.0,3.130000000000001,2.3923582881235,0.8431169390678406,0.25459837913513184,1694793261.0,109.43008041381829,0.6099416247611273,0.6099416247611273,0.37202878561624386
60,sub_06,1,4.74,3,0.6885289549827576,0.26267308222659724,4.187268384292382,2.3595399856567383,uso_300ms_100.wav,35.0,1.0,-4.0600000000000005,-5.222673240468746,0.8431169390678406,0.25459837913513184,1694793261.0,112.08962039947502,-0.5527316157076179,0.5527316157076179,0.30551223900275376
61,sub_06,1,2.96,1,0.7747377753257751,0.11618862750884851,3.059271471803063,1.6563642024993896,uso_300ms_83.wav,36.0,1.0,-1.7800000000000002,-1.1279969124893192,0.8431169390678406,0.25459837913513184,1694793261.0,114.04598460197441,0.09927147180306317,0.09927147180306317,0.009854825113946366
62,sub_06,1,10.7,9,0.43641626834869385,0.6910583597663409,8.442791149936209,3.343980312347412,uso_300ms_55.wav,37.0,1.0,7.739999999999999,5.383519678133146,0.8431169390678406,0.25459837913513184,1694793261.0,117.68996491432182,-2.2572088500637904,2.2572088500637904,5.094991792806299
63,sub_06,1,6.62,5,0.5444768071174622,0.5074438637662081,6.436985139218901,2.3282854557037354,uso_300ms_63.wav,38.0,1.0,-4.079999999999999,-2.0058060107173077,0.8431169390678406,0.25459837913513184,1694793261.0,120.31825037002555,-0.18301486078109885,0.18301486078109885,0.033494439266725
64,sub_06,1,7.6,6,0.4048633575439453,0.7446724901488326,9.04348256494887,3.503448009490967,uso_300ms_70.wav,39.0,1.0,0.9799999999999995,2.6064974257299696,0.8431169390678406,0.25459837913513184,1694793261.0,124.12169837951652,1.4434825649488712,1.4434825649488712,2.083641915311372
65,sub_06,1,2.1,0,0.7234231233596802,0.20338154793596686,3.716758193233387,2.0157625675201416,uso_300ms_74.wav,40.0,1.0,-5.6,-5.326724371715484,0.8431169390678406,0.25459837913513184,1694793261.0,126.43746094703666,1.616758193233387,1.616758193233387,2.613907055387286
66,sub_06,1,3.84,2,0.6167949438095093,0.38456220528407625,5.226274343066222,1.5001368522644043,uso_300ms_72.wav,41.0,1.0,1.8399999999999999,1.5095161498328347,0.8431169390678406,0.25459837913513184,1694793261.0,128.23759779930106,1.3862743430662219,1.3862743430662219,1.921756554243685
67,sub_06,1,9.64,8,0.45539239048957825,0.6588144792283097,8.082861353889118,1.7196285724639893,uso_300ms_97.wav,42.0,1.0,5.800000000000001,2.8565870108228966,0.8431169390678406,0.25459837913513184,1694793261.0,130.25722637176506,-1.5571386461108823,1.5571386461108823,2.4246807632120313
68,sub_06,1,11.78,10,0.3481855094432831,0.8409784556007002,10.152331155371519,2.609553813934326,uso_300ms_94.wav,43.0,1.0,2.139999999999999,2.0694698014824002,0.8431169390678406,0.25459837913513184,1694793261.0,133.1667801856994,-1.6276688446284808,1.6276688446284808,2.649305867774214
69,sub_06,1,6.62,5,0.309439480304718,0.9068150014234782,10.892244039379031,3.1877176761627197,uso_300ms_93.wav,44.0,1.0,-5.159999999999999,0.7399128840075129,0.8431169390678406,0.25459837913513184,1694793261.0,136.65449786186213,4.272244039379031,4.272244039379031,18.252069132009662
70,sub_06,1,5.67,4,0.3854624330997467,0.7776381870104864,9.427034476871519,2.562676191329956,uso_300ms_81.wav,45.0,1.0,-0.9500000000000002,-1.4652095625075123,0.8431169390678406,0.25459837913513184,1694793261.0,139.5171740531921,3.757034476871519,3.757034476871519,14.115308060401249
71,sub_06,1,3.84,2,0.5073864459991455,0.5704671286952828,7.099885154588288,2.1720221042633057,uso_300ms_99.wav,46.0,1.0,-1.83,-2.3271493222832307,0.8431169390678406,0.25459837913513184,1694793261.0,141.9891961574554,3.2598851545882885,3.2598851545882885,10.62685122110511
72,sub_06,1,7.6,6,0.43185093998908997,0.6988156824243144,8.529410339330372,2.9377028942108154,uso_300ms_79.wav,47.0,1.0,3.76,1.4295251847420838,0.8431169390678406,0.25459837913513184,1694793261.0,145.22689905166624,0.9294103393303725,0.9294103393303725,0.8638035788541982
73,sub_06,1,10.7,9,0.4945768415927887,0.592232974801855,7.330948572899249,4.837735414505005,uso_300ms_69.wav,48.0,1.0,3.0999999999999996,-1.198461766431123,0.8431169390678406,0.25459837913513184,1694793261.0,150.36463446617125,-3.36905142710075,3.36905142710075,11.350507518449602
74,sub_06,1,9.64,8,0.2775489091873169,0.9610028780488942,11.470918141715956,1.940662145614624,uso_300ms_82.wav,49.0,1.0,-1.0599999999999987,4.139969568816706,0.8431169390678406,0.25459837913513184,1694793261.0,152.6052966117859,1.830918141715955,1.830918141715955,3.352261241664606
75,sub_06,1,11.78,10,0.25302034616470337,1.0,12.0,1.2344584465026855,uso_300ms_67.wav,50.0,1.0,2.139999999999999,0.5290818582840444,0.8431169390678406,0.25459837913513184,1694793261.0,154.13975505828859,0.22000000000000064,0.22000000000000064,0.04840000000000028
76,sub_06,1,2.96,1,0.8448352217674255,0.0,2.0,1.6727309226989746,uso_300ms_97.wav,51.0,1.0,-8.82,-10.0,0.8431169390678406,0.25459837913513184,1694793261.0,156.11248598098757,-0.96,0.96,0.9216
77,sub_06,1,8.8,7,0.6493512988090515,0.3292430408328061,4.730057296215389,2.984576940536499,uso_300ms_62.wav,52.0,1.0,5.840000000000001,2.7300572962153886,0.8431169390678406,0.25459837913513184,1694793261.0,159.39706292152408,-4.069942703784612,4.069942703784612,16.564433612089598
78,sub_06,1,4.74,3,0.5853074193000793,0.4380652324664819,5.756988564306569,1.8751299381256104,uso_300ms_69.wav,53.0,1.0,-4.0600000000000005,1.0269312680911806,0.8431169390678406,0.25459837913513184,1694793261.0,161.5721928596497,1.016988564306569,1.016988564306569,1.0342657399303365
79,sub_06,1,2.1,0,0.8391275405883789,0.006778713113003265,2.098798503579032,2.2032740116119385,uso_300ms_76.wav,54.0,1.0,-2.74,-3.658190060727537,0.8431169390678406,0.25459837913513184,1694793261.0,164.07546687126165,-0.0012014964209678958,0.0012014964209678958,1.443593649598663e-06
80,sub_06,2,5.67,4,0.6677488088607788,0.29798232740036845,4.464534613170034,3.3918392658233643,uso_300ms_64.wav,0.0,1.0,,,0.8431169390678406,0.25459837913513184,1694793529.0,3.691839265823364,-1.2054653868299656,1.2054653868299656,1.4531467988451185
81,sub_06,2,3.84,2,0.7120785713195801,0.22265800379047251,3.8708041081729707,1.9845116138458252,uso_300ms_89.wav,1.0,1.0,-1.83,-0.5937305049970636,0.8431169390678406,0.25459837913513184,1694793529.0,5.976350879669189,0.030804108172970857,0.030804108172970857,0.00094889308033209
82,sub_06,2,6.62,5,0.5262740850448608,0.5383735970182615,6.7584521711329995,1.5782344341278076,uso_300ms_67.wav,2.0,1.0,2.7800000000000002,2.8876480629600287,0.8431169390678406,0.25459837913513184,1694793529.0,7.8545853137969965,0.13845217113299935,0.13845217113299935,0.01916900369144134
83,sub_06,2,4.74,3,0.4482768476009369,0.6709050798874545,8.21782548837659,1.656365156173706,uso_300ms_76.wav,3.0,1.0,-1.88,1.4593733172435908,0.8431169390678406,0.25459837913513184,1694793529.0,9.810950469970702,3.47782548837659,3.47782548837659,12.095270127601866
84,sub_06,2,7.6,6,0.5055959820747375,0.5735094523300934,7.132182070372108,2.2970311641693115,uso_300ms_75.wav,4.0,1.0,2.8599999999999994,-1.0856434180044818,0.8431169390678406,0.25459837913513184,1694793529.0,12.407981634140015,-0.46781792962789126,0.46781792962789126,0.21885361528132663
85,sub_06,2,8.8,7,0.5077608823776245,0.5698308932322554,7.0931309608749835,2.047015905380249,uso_300ms_87.wav,5.0,1.0,1.200000000000001,-0.03905110949712487,0.8431169390678406,0.25459837913513184,1694793529.0,14.754997539520264,-1.7068690391250172,1.7068690391250172,2.9134019167235596
86,sub_06,2,2.1,0,0.8354540467262268,0.013020646863694418,2.189773546146444,1.9840359687805176,uso_300ms_62.wav,6.0,1.0,-6.800000000000001,-4.903357414728539,0.8431169390678406,0.25459837913513184,1694793529.0,17.039033508300783,0.08977354614644373,0.08977354614644373,0.008059289587707661
87,sub_06,2,10.7,9,0.4568342864513397,0.656364435916292,8.055512177087618,3.8421740531921387,uso_300ms_65.wav,7.0,1.0,8.7,5.865738630941173,0.8431169390678406,0.25459837913513184,1694793529.0,21.181207561492922,-2.6444878229123816,2.6444878229123816,6.993315845531868
88,sub_06,2,9.64,8,0.38466590642929077,0.7789916305969503,9.442781629963605,1.6876165866851807,uso_300ms_55.wav,8.0,1.0,-1.0599999999999987,1.3872694528759872,0.8431169390678406,0.25459837913513184,1694793529.0,23.168824148178103,-0.19721837003639564,0.19721837003639564,0.03889508547981268
89,sub_06,2,2.96,1,0.7727730870246887,0.11952699002593048,3.083765165634863,1.9688856601715088,uso_300ms_71.wav,9.0,1.0,-6.680000000000001,-6.359016464328742,0.8431169390678406,0.25459837913513184,1694793529.0,25.437709808349613,0.12376516563486284,0.12376516563486284,0.015317816224625034
90,sub_06,2,11.78,10,0.2518766224384308,1.0,12.0,1.8914194107055664,uso_300ms_73.wav,10.0,1.0,8.82,8.916234834365138,0.8431169390678406,0.25459837913513184,1694793529.0,27.62912921905518,0.22000000000000064,0.22000000000000064,0.04840000000000028
91,sub_06,2,3.84,2,0.6441950798034668,0.3380043940961157,4.805423455652414,2.172025442123413,uso_300ms_95.wav,11.0,1.0,-7.9399999999999995,-7.194576544347586,0.8431169390678406,0.25459837913513184,1694793529.0,30.101154661178594,0.9654234556524139,0.9654234556524139,0.9320424487238484
92,sub_06,2,11.78,10,0.3229271471500397,0.883897003991309,10.637940707446624,2.5314202308654785,uso_300ms_51.wav,12.0,1.0,7.9399999999999995,5.8325172517942105,0.8431169390678406,0.25459837913513184,1694793529.0,32.93257489204407,-1.142059292553375,1.142059292553375,1.3042994277075155
93,sub_06,2,10.7,9,0.3063487410545349,0.9120667291693907,10.950518409473549,3.719010353088379,uso_300ms_96.wav,13.0,1.0,-1.08,0.3125777020269247,0.8431169390678406,0.25459837913513184,1694793529.0,36.95158524513245,0.25051840947354975,0.25051840947354975,0.06275947348515715
94,sub_06,2,2.96,1,0.8367611169815063,0.010799696932346503,2.1574036071796785,1.5469779968261719,uso_300ms_61.wav,14.0,1.0,-7.739999999999999,-8.793114802293871,0.8431169390678406,0.25459837913513184,1694793529.0,38.79856324195862,-0.8025963928203215,0.8025963928203215,0.6441609697681918
95,sub_06,2,2.1,0,0.8367897272109985,0.010751082952363489,2.1566950673144745,0.9062073230743408,uso_300ms_94.wav,15.0,1.0,-0.96,-0.0007085398652040276,0.8431169390678406,0.25459837913513184,1694793529.0,40.004770565032956,0.05669506731447438,0.05669506731447438,0.0032143306577927812
96,sub_06,2,8.8,7,0.37975338101387024,0.7873389041578422,9.53922859258864,2.4328806400299072,uso_300ms_70.wav,16.0,1.0,6.800000000000001,7.382533525274166,0.8431169390678406,0.25459837913513184,1694793529.0,42.73765120506286,0.7392285925886402,0.7392285925886402,0.5464589121005817
97,sub_06,2,6.62,5,0.43357738852500916,0.6958821325697158,8.49663763281374,4.223119735717773,uso_300ms_81.wav,17.0,1.0,-2.1800000000000006,-1.0425909597749001,0.8431169390678406,0.25459837913513184,1694793529.0,47.26077094078063,1.8766376328137406,1.8766376328137406,3.52176880489276
98,sub_06,2,9.64,8,0.33570677042007446,0.862182101284594,10.394132267951417,3.9541842937469482,uso_300ms_99.wav,18.0,1.0,3.0200000000000005,1.8974946351376758,0.8431169390678406,0.25459837913513184,1694793529.0,51.51495523452758,0.754132267951416,0.754132267951416,0.5687154775655463
99,sub_06,2,4.74,3,0.5627490282058716,0.47639603905444594,6.14311887536851,2.4835638999938965,uso_300ms_56.wav,19.0,1.0,-4.9,-4.251013392582906,0.8431169390678406,0.25459837913513184,1694793529.0,54.29851913452147,1.4031188753685102,1.4031188753685102,1.968742578415393
